,beta_10000_latest,beta_10000_min
141,0.025041000994927818,0.024215961385355752
142,0.12076390573351857,0.11994196135328083
143,0.07555835059222699,0.07473923821822985
144,0.041500140846733945,0.04068390686619602
145,-0.0017259133817937398,-0.002540503633346447
146,-0.021994629475169197,-0.022807549400107527
147,0.03516047362232429,0.0343485792889482
148,-0.023812239689974587,-0.024620697985037725
149,-0.0359387439811285,-0.036739530344389815
150,-0.10001024862991652,-0.10081404020389717
151,-0.30094637633849297,-0.301754799360595
152,0.0032958708816898117,0.002488986662981363
153,0.12862354679295743,0.12781787583470045
154,-0.01865502734378942,-0.01946356617596066
155,-0.026032525574144413,-0.02684963106439363
156,-0.028592575534908887,-0.029412745493297594
157,-0.06244927503884928,-0.06326987292463492
158,-0.07227825385061437,-0.07309902459042676
159,-0.10177585065322126,-0.10260952117036615
160,-0.0771892642124618,-0.07802739714255949
161,-0.10588598077987493,-0.10673021400124132
162,0.003999901789881296,0.003155026550101355
163,-0.051849973464504075,-0.05270795985288027
164,0.035080078171205994,0.03421051719923633
165,-0.01788521694417707,-0.018762796896930403
166,0.11330757354451311,0.11242102779991792
167,0.014787506512556637,0.013894671851834038
168,0.20276141796388417,0.20186111235166618
169,-0.250041701439483,-0.25094402208463124
170,-0.15469562523751096,-0.15560355355873498
171,-0.02002501234523471,-0.02094325199760093
172,0.16970832619665233,0.16877416192415415
173,-0.1279525489913194,-0.1288966023418774
174,-0.0614138915884006,-0.06237032008755634
175,-0.07314208751101416,-0.07411322230379933
176,0.06730950862985044,0.06632816751914675
177,-0.06469090564291674,-0.06568472752832043
178,0.07885303631220117,0.07784555001515528
179,-0.06143765199263026,-0.06244930724441891
180,-0.19807932214359153,-0.19909924304549126
181,-0.030686621525678495,-0.031719677767532393
182,-0.01972567968094979,-0.02076896459748433
183,0.07481273228609367,0.07375737007736456
184,-0.012857262088045118,-0.013930390589944872
185,-0.04046770429323713,-0.041552736785236834
186,0.09428012788410989,0.09318021479735557
187,0.0810233512104929,0.0799094621000431
188,0.0864112394863822,0.08528107214026798
189,0.0932952454498128,0.09214648408588802
190,0.12453778097149784,0.12332257388270748
191,0.016883568008713358,0.015687035528609276
192,0.1626425594491309,0.1614652660360167
193,0.05662332981617576,0.05546340774395751
194,0.04011464548451407,0.038966880886624956
195,-0.20886114729782043,-0.20999532357356496
196,-0.0034468271629020638,-0.004560769084757459
197,-0.024375960488914394,-0.025476816138097394
198,0.047002444970574465,0.045915526834847536
199,0.08309675180487816,0.08201997506073035
200,-0.05472516557359715,-0.05579173726651488
201,0.05824265716267197,0.057190311766890996
202,-0.04596687023063458,-0.04700632818660132
203,0.24369528260324458,0.24266357664183427
204,-0.08448391596652911,-0.08550555192709797
205,-0.14405093928704374,-0.14505230840124128
206,-0.12663205762742347,-0.12762241712933486
207,-0.0589344118220117,-0.059913730647111814
208,-0.14423658088930072,-0.14519548629558668
209,0.20795759279020642,0.2070015795774088
210,-0.06403330509098212,-0.06497042454477112
211,-0.13360536484679372,-0.13453979235451272
212,0.1049611110248444,0.10403983084395986
213,-0.07513804136716447,-0.07604791191022138
214,-0.10798177694791655,-0.10888501741434983
215,0.03935100956329719,0.038459544499636
216,0.028698118494874924,0.027811756339611814
217,-0.040689201484728606,-0.04157197386444665
218,0.1243958811672029,0.1235276636116208
219,0.014344145472522026,0.013477075308384583
220,0.16682759617916976,0.16596667854502714
221,0.02567485324216297,0.024821604586897108
222,0.10340771575278569,0.10255847371683977
223,-0.07377944843484531,-0.07462069523947715
224,-0.16956896652112852,-0.17041359702085404
225,0.21914168923531324,0.21830089004237138
226,-0.09745965475051802,-0.09830069841027918
227,-0.02370379444097395,-0.024546104161131246
228,-0.07132618928326885,-0.07216535189464875
229,-0.03708886970581702,-0.03792356886355749
230,0.008322666027832245,0.007495367702905342
231,-0.008013725724320313,-0.00884098929002058
232,0.07881036730269661,0.07797942875811269
233,0.17837763317274338,0.17755363483642347
234,-0.002183238310127752,-0.0030042044136802835
235,-0.11616566865990331,-0.11698687898000434
236,-0.10831295362993519,-0.1091323921888719
237,-0.08809100734735616,-0.08890849538852397
238,-0.17700957551604812,-0.17782667067713445
239,0.06869037348753447,0.06787580372695998
240,-0.049793563982597884,-0.05061169423796513
241,-0.04834060240508781,-0.04915215304405497
242,-0.016070124131917902,-0.016880512942867736
243,-0.14202984744227268,-0.1428408452313697
244,-0.07938302776459541,-0.0801939490010132
245,0.08731828766910724,0.0865064833181115
246,0.020860787452812533,0.020056356357175068
247,-0.09383957418990466,-0.09464417987215963
248,0.16737956133941823,0.1665727246611707
249,-0.15755517623339332,-0.15836075096175256
250,-0.05817797385783246,-0.05898791450608604
251,-0.005137945395668414,-0.005957596176229606
252,-0.25188581601592547,-0.25270700691043624
253,0.18460794905284825,0.1837853144584099
254,0.03637799710603986,0.035550164806462003
255,-0.10942745669374257,-0.11026126420507153
256,0.15440638478482022,0.1535713386839407
257,0.0719455318132035,0.07109989904314232
258,-0.0009527620420773743,-0.0018010325122599618
259,-0.1211042417422727,-0.12196281351328549
260,-0.007453802372504883,-0.008323644384837786
261,-0.14307887324096008,-0.14395681460317086
262,0.0820836620730672,0.0811989028526079
263,-0.05691676405460528,-0.05781174855188451
264,-0.05071480095200606,-0.051613346643815436
265,0.03585122978410187,0.03494724196908184
266,-0.014671098399844082,-0.015586522988158205
267,-0.0007567859395557204,-0.001683794735369619
268,-0.02519757495836742,-0.026135368316223116
269,-0.14428987651558534,-0.14523470325911947
270,0.016438735115525595,0.015482659712249656
271,0.09111881062533327,0.09014879836853049
272,0.05165615845158946,0.050670634814790186
273,0.07187253956014877,0.07087968769134603
274,-0.11097642310879423,-0.11197681168537262
275,-0.13288907411785977,-0.13390009301310743
276,-0.21562965258215006,-0.2166490188186562
277,0.02895432011675278,0.02792688581545477
278,-0.08409893577626128,-0.0851400435228916
279,0.09613297666168778,0.09507865787240746
280,-0.10679825141331886,-0.1078672777894703
281,-0.06624748170713261,-0.06732822927430353
282,-0.0015521345357703044,-0.0026502340009084873
283,0.1094391876664501,0.10832376751442326
284,0.07773929043888922,0.07660101600573288
285,0.03720574767302834,0.0360020795751359
286,-0.010315348114504196,-0.011502759336790376
287,0.01988681392837941,0.018713741484470584
288,-0.1558861354618541,-0.1570384049224048
289,-0.019293970724790027,-0.020432537806518995
290,-0.06444059129594656,-0.06556408934410167
291,-0.07635154638254806,-0.07745534782413131
292,0.008061634528791098,0.006973783310099321
293,-0.12716712444247336,-0.1282408990715206
294,-0.05224556082669016,-0.05331129770489294
295,-0.01823212952685328,-0.019292067858387045
296,0.058277182511018634,0.05723124879859787
297,0.12406662047341058,0.12303123008161254
298,-0.04300211325357888,-0.044024863136800346
299,0.09959261827831384,0.09858408541966933
300,0.25019944067740363,0.24920598889635628
301,-0.09547080310552081,-0.09645328210845037
302,-0.0847728206354826,-0.08573975897243823
303,-0.10521111846475184,-0.10616573230746346
304,-0.04799165130064641,-0.04893629628245065
305,0.16627608667639224,0.16534081344938278
306,0.020899699339726293,0.019974883273107587
307,-0.016167015785472704,-0.01708913574997257
308,0.10566720382551646,0.10475484274363882
309,-0.02527611150509191,-0.026175296041110355
310,0.1436811957701489,0.14278871142536173
311,0.05513807215783694,0.05425290059930922
312,0.15420489806061957,0.15332766313426532
313,-0.07992443673663317,-0.08079191981071566
314,0.31089889961557826,0.3100320751925408
315,0.08518835189254503,0.084327284901746
316,0.04774795868563561,0.04688935805562733
317,-0.09402743465281957,-0.09487860124682387
318,-0.1477707175457193,-0.14861990081621268
319,-0.09955993935999193,-0.10041131356658128
320,-0.02684277652731675,-0.027690070771250623
321,-0.05224435849805528,-0.05309268035026359
322,0.05814926782367933,0.05730550828548105
323,-0.03134464894078445,-0.03218733438526036
324,0.09331597570174838,0.09247608126291017
325,0.13962064111946454,0.1387821053104889
326,-0.007155210728590121,-0.007994581311556687
327,0.1531533638301663,0.1523209106568511
328,-0.01595595679804783,-0.016780589651698416
329,0.0959140422673346,0.09509241902684801
330,0.0418087673613359,0.040984705618829394
331,0.06748058710841284,0.06666393847687212
332,-0.15552674514101078,-0.1563441476647472
333,-0.013949227023525584,-0.014771992679763379
334,0.1481958026853706,0.14737743055851954
335,-0.06394616458963233,-0.06476343567948667
336,-0.20798098193379685,-0.20879661867211705
337,-0.20935178991506959,-0.21016421774928326
338,-0.248043289777116,-0.24885404435541336
339,-0.19777499697097034,-0.19858551438693753
340,-0.013097535075449744,-0.013909250498403896
341,0.1540336392880162,0.15322466103318882
342,-0.02720785792804391,-0.028018261505220528
343,0.020221810079842195,0.019417116519668716
344,-0.040920251179791485,-0.04172413289477652
345,-0.036316010650315374,-0.03712255392084024
346,-0.05212939425739037,-0.05293884678641255
347,0.01255730017976231,0.011741612493898972
348,0.12231662569253535,0.12148364999055841
349,-0.038855590969656184,-0.039686598443838816
350,0.12816968351730346,0.12733996113084145
351,0.11598003940159757,0.11514275508677853
352,0.012201073156468034,0.011353406071600649
353,0.06443043640181374,0.06358078717263317
354,-0.13906354040694427,-0.13991896976656967
355,-0.12343711730786912,-0.12429763523884077
356,-0.03347687293432237,-0.034345126697472264
357,-0.038145192807530544,-0.039024870330236945
358,-0.029818488341676292,-0.030706920214686538
359,-0.07202646189638141,-0.07292033257696116
360,-0.09887481414351758,-0.0997757864459385
361,0.09397355047068108,0.09306024625188639
362,-0.1656593430543161,-0.16658459975010576
363,0.02257872163711115,0.021646949369974335
364,-0.09174375787655258,-0.09267972637851307
365,0.04073430830455464,0.03978557636223209
366,0.014880124169484189,0.013917698113262888
367,-0.3016849077748527,-0.3026586045155882
368,0.06362221385171142,0.06263680027744462
369,0.022128645750554073,0.021132741847520765
370,-0.01329915539711208,-0.014300105239027375
371,-0.08767629676610611,-0.08868320074665026
372,0.03141244407705654,0.030396358579496692
373,-0.10117435542645714,-0.10220328017770369
374,0.14347517057488676,0.14242995673090095
375,0.02986273577018515,0.028802222375284323
376,0.18431903358158577,0.18324799310883602
377,-0.05572345972175019,-0.05681205494001414
378,-0.13789194520603512,-0.13900026901265466
379,0.11164738650616998,0.11052234381319775
380,0.08739689565506384,0.08620558971642277
381,0.001259751851644269,8.360190531939604e-05
382,-0.13942897033501286,-0.14059059018857373
383,-0.07512023375867302,-0.07626093154689235
384,0.06780117476455459,0.06667085122154158
385,-0.01336417512342705,-0.014479490813246471
386,-0.022363526556966756,-0.023459617953149818
387,-0.034348822558750075,-0.03542889491086247
388,-0.1480086090434432,-0.14907192782172127
389,-0.06384547917794986,-0.06490143938617089
390,-0.13713226029352354,-0.1381773234565097
391,0.20019338990877442,0.19915763966939976
392,-0.01643503947403967,-0.017455599668277234
393,0.07168406299100195,0.07067769499709757
394,-0.06938927455420803,-0.07038504955934988
395,0.061026783846226416,0.06004852467270903
396,-0.18569985732724098,-0.18666912096748406
397,0.12116996207112751,0.12020716259757763
398,-0.012115287571461082,-0.0130654147549561
399,0.20373399579872364,0.20279293397851397
400,-0.10825946932890204,-0.10919455553298625
401,0.08151701724559797,0.0805901687470818
402,0.13362452816990247,0.13270147034681148
403,0.163843515677641,0.16293173335871064
404,-0.03856952767469651,-0.03946674498720522
405,0.04038658809668107,0.03949383268388718
406,-0.17385489304933466,-0.1747398921907652
407,-0.054649320317928275,-0.05552664608107691
408,0.04530683810324249,0.04443533179816968
409,0.14105814271196573,0.140183185625314
410,0.0013818746166026409,0.0005111277323111822
411,0.18216450073350055,0.18130001450055805
412,0.18836985646379806,0.18750294187739774
413,0.006552576355929072,0.005690460895256316
414,-0.24238380034937174,-0.24324362646158126
415,-0.15749965917259806,-0.15835706194156363
416,-0.04121836539461533,-0.04206922031557938
417,0.1587258666753729,0.1578774054240237
418,0.10210626087423104,0.10125984499797075
419,-0.17649781740074524,-0.17734064818664874
420,-0.00800798266938679,-0.008844960653501661
421,0.1575963499938299,0.1567603180949293
422,-0.05294210394740484,-0.05377368507521381
423,-0.13571076761893258,-0.1365381802570489
424,0.1348726060885441,0.1340471291478599
425,-0.06167568671213543,-0.06250145966266164
426,-0.1354545952008927,-0.13627531802976545
427,-0.034687197218628944,-0.035508630162476566
428,-0.020963199578824164,-0.021788103968551048
429,-0.05419309819350818,-0.055014996162483246
430,0.11176199223154634,0.11094070049763079
431,0.12182667793467415,0.12100022458743129
432,0.0962558181594153,0.09543450571543567
433,-0.005959246316997434,-0.006773015471589719
434,0.10510907789844447,0.10429580183358153
435,-0.027078728632927478,-0.02789148230597779
436,0.05604819428318804,0.055233222517437626
437,0.12985762115126234,0.1290430526932669
438,0.10374887393162308,0.10293405948596887
439,0.18499148679341848,0.18417694250055558
440,0.0796619914620069,0.0788469856458704
441,-0.17248133522044626,-0.17329734283268616
442,-0.10614869566112073,-0.10696333254046761
443,0.20492712178909273,0.20409763002670747
444,0.028283565727817452,0.027450367803715882
445,0.12011458646716867,0.11927618915800525
446,-0.017573378144103678,-0.018415232434422286
447,0.1497698602315407,0.1489221618060293
448,-0.0020780883341776236,-0.002934113848930813
449,0.15445717470097392,0.1535958129332359
450,-0.06770393224801778,-0.06856742425088325
451,0.06567377358610088,0.06480589064329488
452,0.058805125482794846,0.05792702616396214
453,-0.07122691420422406,-0.07211060536727285
454,0.11718653981808268,0.11629509294701453
455,-0.13954700118877666,-0.14044100499577594
456,-0.09790491378681034,-0.09881180891912549
457,0.10576376281525211,0.10484395967962658
458,-0.05169602720754535,-0.052624587783759766
459,-0.05482877584983594,-0.05576415738012036
460,-0.06826873553563387,-0.06921332681722991
461,-0.15251405629666076,-0.15346712051792252
462,0.040118933874057974,0.039155428740354284
463,0.011286212935261799,0.010313961331827817
464,-0.050608096058489635,-0.05158997519613642
465,-0.02697824197523694,-0.027970068058003894
466,0.026542204530720346,0.025542609235324983
467,0.14010443395630445,0.13909566467512188
468,0.030507251406434902,0.029491578980195145
469,-0.03972118089868621,-0.040759497812475114
470,0.058367957675857084,0.057316225692552514
471,-0.029493457543889864,-0.030557245492509832
472,0.018072119935313935,0.016991848792097884
473,0.28277031678656345,0.28167070856390053
474,0.05805063609016628,0.05693214016158357
475,-0.03844855619352915,-0.03963059133131619
476,-0.18068725957020923,-0.18185679134663257
477,-0.125269794673469,-0.12641832181191992
478,0.038027585504808885,0.03689529742856443
479,-0.06247237131288881,-0.06359022988846186
480,0.058061988817296996,0.056961181441094744
481,-0.0859318919663919,-0.08701926220455669
482,-0.04922932174113894,-0.05030405248740129
483,0.036243455300548004,0.03519026872565568
484,0.1557623406157657,0.15471142066397908
485,0.06865496935450034,0.0676166766812073
486,0.13421135855933744,0.13319119898664492
487,0.17722442104762987,0.17621923405325152
488,0.1248606206955347,0.12386776610022744
489,-0.10293403162489281,-0.10391234042412949
490,-0.0185288632564492,-0.019498872809944404
491,0.07948744867521411,0.07852217596548734
492,-0.01912119315501557,-0.020076297053877198
493,0.051958210337980884,0.05101439245095132
494,-0.12137526401664508,-0.12231005746417693
495,-0.008666260730207967,-0.009596077254419853
496,0.1363858795228702,0.13546072619892915
497,-0.19982431233288242,-0.2007367040550762
498,-0.11630642140491577,-0.11721090300912684
499,0.007563271510476455,0.006665384713506815
500,-0.17399169194385333,-0.17488538521424069
501,-0.006758636395146586,-0.007641766712438446
502,-0.10134393313193439,-0.10222087287559063
503,-0.05869117931204387,-0.059567075994180145
504,-0.035507767447796566,-0.03638448242950624
505,0.03951626715478128,0.03864276676822055
506,-0.026005396504912653,-0.026878486798953116
507,0.04713962645430155,0.04627090314047847
508,-0.04077163748019943,-0.041637129639504215
509,0.0517356169252563,0.05087335010252842
510,0.16043258663199975,0.15957406318395292
511,0.014370333175701518,0.01351818866054261
512,0.024712108092996926,0.023861355819574746
513,-0.10305712974419107,-0.10390798042729
514,0.049711000186552105,0.04886387353106188
515,-0.11084687702675076,-0.11168579856856313
516,-0.1126065075814805,-0.11344532202312324
517,-0.0028647302292763603,-0.0036987756088436323
518,-0.04869303362019347,-0.049525445396736645
519,0.05408922236451807,0.053258654871435725
520,0.08403148807709832,0.08320318308242645
521,-0.10114759419091929,-0.10197477655289262
522,-0.033914231822237614,-0.03474539275076755
523,0.13010671227950404,0.1292781372546399
524,0.06020207927348146,0.059373296936207
525,0.0697786573826935,0.06894057662097364
526,0.10680369902649546,0.10597232065234852
527,-0.10570498168295415,-0.10653006778930711
528,0.05896962008839067,0.05814551598699978
529,0.12731672022110552,0.12649263307097786
530,0.12097817496409126,0.12015854796270035
531,-0.05418470472653086,-0.05501037772730508
532,0.02059030093312979,0.019765920360200997
533,0.09354637838227668,0.09272550447140943
534,-0.022655561734461826,-0.02347231566530823
535,-0.015298858694076543,-0.016116811615060768
536,0.08157554106756901,0.08075957686415702
537,-0.026991317488857546,-0.027809639374851886
538,-0.1683777968390869,-0.16920074404232668
539,0.006851836181453585,0.006029367243198375
540,-0.04752910944003653,-0.04835933519536142
541,-0.03468040589202982,-0.03551856341283374
542,-0.14778990044692222,-0.14863357919085043
543,0.14936306603334154,0.1485055798105626
544,-0.16358648537701304,-0.16445493998464975
545,-0.10719797982471176,-0.1080710811187651
546,-0.013770381626782749,-0.014643976999810699
547,0.13560625802834608,0.13472742170274785
548,0.1177687323046629,0.11688610013224444
549,-0.1372030804385773,-0.13809378944041242
550,-0.029504593079926637,-0.03040231191030551
551,-0.17238459014505586,-0.17328832937942718
552,0.0626148368233536,0.06170574262264025
553,-0.13734548893723578,-0.1382688703101887
554,0.006718536457515181,0.005783238721146111
555,0.09599781239574001,0.09505700407886356
556,-0.052281903839521686,-0.05323183663467482
557,0.07141239993585831,0.0704554315089284
558,-0.1222625062865342,-0.12322757393812528
559,0.021616898089162978,0.020640627566602253
560,0.039164735209944165,0.03818419258191661
561,-0.04316073405576317,-0.0441525530563697
562,0.10157661877164925,0.10057939183358613
563,0.04314102596450848,0.042131216060522864
564,-0.1575811141492389,-0.1586082325689895
565,0.3649113418174338,0.3638734186068106
566,0.06154355005611033,0.060490292868607756
567,0.021057263436974057,0.019988136658925126
568,-0.06891717208207147,-0.070004032617052
569,0.10814431572427488,0.10703998741983697
570,-0.021166901477991346,-0.02233959619762586
571,0.07942852433988709,0.07827694664594707
572,0.06433235578633259,0.06319858939671155
573,0.1513352684158749,0.15021927891406808
574,-0.01327631827821206,-0.014378050820337713
575,0.10093559856864259,0.09984234715213172
576,0.05953636181482419,0.05846087485880301
577,-0.01477639591198858,-0.01583933134469706
578,-0.05173843425878979,-0.05278398007863995
579,0.0818729403369096,0.0808352824512129
580,0.0735720106727068,0.0725454864097649
581,-0.04826985385715253,-0.049281681531780724
582,-0.08474640759006521,-0.08574526264611007
583,-0.027287334813934323,-0.02826884865014248
584,0.07797765020694565,0.07700897677444415
585,-0.036773318712765686,-0.03773224625887683
586,0.16452452968643427,0.1635735999110301
587,-0.09375895918532909,-0.09470538754328205
588,0.009902822832176424,0.008963042629861613
589,-0.1779035928413105,-0.1788414118765474
590,0.00971533185238361,0.00878705711418349
591,-0.017303171699107032,-0.018220336524945552
592,0.05360981081943369,0.05269912081398209
593,0.1554208958180775,0.15451903865975522
594,0.015329126214808742,0.01442603850849845
595,0.13716294736260096,0.13626244722635772
596,0.047069607084511494,0.04617849743542723
597,0.08914511855184044,0.08826123246805788
598,-0.07516460999024585,-0.07604625923336089
599,0.14579276233503058,0.14490816623636213
600,-0.07674133634344053,-0.07762168740515789
601,0.06676750138647607,0.06589010379290246
602,-0.10225915916163726,-0.10312796513112019
603,-0.06713024446729184,-0.06800154393538717
604,-0.18390468638245824,-0.18477158989605622
605,-0.09884871819031389,-0.09971134798933287
606,0.041125380811029066,0.04025627060323741
607,0.007198505410356384,0.006329351528958843
608,-0.14405590500053472,-0.14491877690244462
609,0.0980958471449929,0.09724394738260704
610,0.03086963298245899,0.03001577012359422
611,0.10008127236393759,0.09922972311853281
612,0.051721392834259,0.05087185698362258
613,-0.09076710423101042,-0.09161701436725063
614,-0.21359647309850566,-0.2144452819358837
615,-0.11877048256629315,-0.11961751566743556
616,0.10897304274524762,0.10812587356388709
617,-0.074780110511683,-0.07563194895713271
618,0.10852449678671838,0.10767512713882654
619,-0.10156488704569812,-0.10240537700120435
620,-0.030506451579137516,-0.03134947352689831
621,-0.2001708202476819,-0.20101508320251357
622,0.12366123808692601,0.12281709869832809
623,-0.030502249873944082,-0.03133913412073281
624,0.07909795012927574,0.0782631962629918
625,-0.01214894859235099,-0.012982308768652955
626,0.0357519078286755,0.034922154146337515
627,-0.021678417576976847,-0.02250927594491744
628,0.10299579289994604,0.10216347167733768
629,-0.11331327552248333,-0.11414343260409894
630,-0.06228152437115757,-0.06311695775690959
631,0.08176404458936663,0.08093398444848367
632,-0.02507147988276414,-0.02589684912378412
633,-0.008890593390511469,-0.009720832183148858
634,-0.03666168553708191,-0.037490360245810025
635,0.03248389535285939,0.03164782756527906
636,-0.0807081712398052,-0.08154547354732003
637,0.09997818907974805,0.09912648662653942
638,-0.03307429248990688,-0.033933011328481665
639,0.03781167991405018,0.036941698534637156
640,0.16160703058637382,0.16073286910692164
641,0.17942066353683922,0.17854394086812791
642,-0.06114500100720129,-0.06202309600530274
643,0.08963937514816951,0.08875881994378935
644,-0.12781945746276935,-0.12870816719858114
645,0.04842217573180424,0.047526050800967015
646,-0.22275394280444347,-0.2236555407979667
647,-0.14085118494898008,-0.14175997527997422
648,-0.07325313900372096,-0.07417019621183957
649,-0.05023545795566271,-0.051156007159876705
650,0.126992235704651,0.12606150173631567
651,0.05623048120422531,0.05529084425522273
652,0.10653097758732458,0.10558275668024089
653,0.06466366987578062,0.06370842775926837
654,-0.08013204839677641,-0.08109522386576332
655,-0.0775408316307091,-0.07851242634821531
656,0.0649835652833332,0.06399831898538853
657,-0.023193713215223895,-0.024188065338113976
658,-0.0022039523714925233,-0.003209999913177741
659,-0.1429836564723739,-0.14400045497394925
660,0.007462600201085903,0.006433761897435663
