,loss_history_val,loss_history_train
84,1.0938303938385585,1.0760130503614858
85,1.0882358318432803,1.0729119099221542
86,1.088022178678666,1.0711705392094282
87,1.0880406909097526,1.0699821324681211
88,1.085917162349408,1.0689801969899726
89,1.0861983031148879,1.067146610614331
90,1.0831343554967492,1.0656907980148425
91,1.0812674963123579,1.0641959191102495
92,1.079501720395156,1.060609429200419
93,1.0769468444599744,1.059361137728534
94,1.0749064668834938,1.0581768347855085
95,1.0752073258376171,1.056777455299206
96,1.0724561890559567,1.0556686324928541
97,1.072445005336615,1.054073994331588
98,1.0695563901559828,1.0529819428981277
99,1.0698264753145315,1.051934888996704
100,1.0676671333569954,1.0510167347908714
101,1.0678007259962143,1.0498931453415723
102,1.065396464954324,1.0489397221936605
103,1.0655566305180308,1.0481343700960137
104,1.0625451786384252,1.0463571077137825
105,1.063111116609596,1.0454226887863731
106,1.0607279353602255,1.044396808360868
107,1.0612419318551118,1.0434884712403747
108,1.058526248376309,1.0424854944230781
109,1.0587809365577403,1.0416482836542553
110,1.057346899087741,1.0402623521173282
111,1.053569140570438,1.0361853565675896
112,1.0495289969954629,1.0339287363805394
113,1.0495790760598744,1.032991215806955
114,1.0498025041084478,1.0321529577455728
115,1.047323596574237,1.0311382789115742
116,1.0476201508437697,1.0303844629608043
117,1.0460005666245553,1.0290270253369536
118,1.044734521008581,1.02586305246087
119,1.0419570885181297,1.0246114286601156
120,1.0404930823423542,1.0235180946301423
121,1.0402895662545038,1.0212366153076065
122,1.0376439966262512,1.0199701339512222
123,1.035859383836232,1.0191074341916653
124,1.0360906071632925,1.018394343284568
125,1.0341455587811115,1.0174737496710977
126,1.034670190291698,1.0167175218848423
127,1.0331104168061815,1.0160635994078429
128,1.0330810138996125,1.014698943598646
129,1.031628589933323,1.0140750145444866
130,1.0303085618714032,1.013164209454949
131,1.0304207013479738,1.0112909227929905
132,1.0282024648588555,1.0102319428379034
133,1.0264331015859316,1.0094930066088035
134,1.026685739097151,1.0088640920253822
135,1.0239713167387186,1.0076017052772503
136,1.0242700124346475,1.006844350508504
137,1.0237266869719646,1.0059216286488781
138,1.0200364807954352,1.0039008699943126
139,1.0202217953254862,1.002929936010047
140,1.0203729517732512,1.0021928139867289
141,1.0189750847449037,1.0015838175428136
142,1.0195384449098144,1.0004254654845608
143,1.0173962167155342,0.9995378370879566
144,1.0162928449407878,0.9986000535149023
145,1.0150126764055598,0.996109163555227
146,1.0136864481608254,0.9955552101577698
147,1.0124910938476113,0.9947967354426492
148,1.0131811812586144,0.9934176187197549
149,1.0109916229092213,0.9923690711545126
150,1.009273635335166,0.9917411248924843
151,1.0096081080632389,0.9911920510622212
152,1.0072451647361307,0.9901163652778352
153,1.007541805440242,0.9894971934974619
154,1.0071921047290566,0.9887235986025446
155,1.0039602067522526,0.9871968021926062
156,1.0041384616147604,0.9862209173619921
157,1.004498517282381,0.9855992947307327
158,1.0031572756465725,0.9850659919390117
159,1.0038383541239613,0.9841047032896495
160,1.0019407672519633,0.983333824646822
161,1.000901669547707,0.9825438722329451
162,1.000779671074943,0.9807576646176863
163,0.9989681253825794,0.9799746165064241
164,0.9976632411892156,0.9793424702293804
165,0.9984293031431136,0.9786432230208395
166,0.9964781803987364,0.977978511604779
167,0.996878718024671,0.9771210782620604
168,0.9949937928906807,0.9765133419399761
169,0.9953648963398735,0.9759341980967273
170,0.9940713727516188,0.9754355194010729
171,0.9942862239743495,0.9748027164557971
172,0.9929033652180645,0.9742795092171138
173,0.9934743714182896,0.973652296000676
174,0.9922614564973812,0.9731920802006548
175,0.9915848472845308,0.9723554724493585
176,0.9887148190174708,0.9699848692839044
177,0.9892943150271325,0.9694767023777553
178,0.9875658478666544,0.9689115094384863
179,0.9878870007439406,0.9684650954485804
180,0.9871902539119524,0.9676998415897388
181,0.9850077065656513,0.9654271131820398
182,0.9817985260847307,0.9598567772636871
183,0.9796275887573997,0.9587897133747942
184,0.97865433322777,0.9584193873812152
185,0.9779396205188001,0.9577523382526648
186,0.9767910057047298,0.9558517365585335
187,0.97558666460084,0.9554263645454706
188,0.9758381068329253,0.9549057667109861
189,0.974689460900191,0.9544727040878844
190,0.9750981272353801,0.9539297220364064
191,0.9735527823318493,0.953475465473217
192,0.9740242447937726,0.9530507138727282
193,0.9721101204453537,0.9523699789654314
194,0.9724571892483526,0.9518166636120424
195,0.9723453906239021,0.951258456292019
196,0.9708030079426156,0.9505460968853106
197,0.9713584404550537,0.9501021472479146
198,0.9695358425210695,0.9494550954147997
199,0.9698465467558082,0.9489610714801598
200,0.9698352490996732,0.9484455341804803
201,0.968308540156569,0.9478030935782253
202,0.9688502796624272,0.9473619366366046
203,0.9672141229800928,0.946677366559281
204,0.9674663861132716,0.9463090780695265
205,0.9674557632507932,0.9458271316314604
206,0.966079425650277,0.9451945989899955
207,0.9664813193615668,0.9448131691340352
208,0.9651594757497861,0.9440732813147771
209,0.9655426818920615,0.943700692467849
210,0.963928123507885,0.942979267878989
211,0.9642043425254704,0.9426107237860616
212,0.9640980148275141,0.9421110984307902
213,0.9618409180533085,0.9411615345843822
214,0.9620759872807657,0.9404995438203537
215,0.9625258339107862,0.9400879174771081
216,0.9615473511415781,0.939730281961498
217,0.9620520147367156,0.9390344166424213
218,0.9608873212763008,0.9386016857965601
219,0.9601485711946776,0.9380851374051999
220,0.9606523205251736,0.9370300879793335
221,0.9591573612136879,0.9364055369899982
222,0.9580950428725283,0.9359892163005393
223,0.9584163263239458,0.9356359834110308
224,0.9566466908976696,0.935011478362846
225,0.9570667723823763,0.9344668066796761
226,0.9567778451200531,0.9339308544158582
227,0.9546539031725778,0.9325889573933994
228,0.9549466097800682,0.9321819974056339
229,0.9549964666714724,0.9317461265426724
230,0.9536566070814828,0.9312025275921078
231,0.9541521891768799,0.9308246109094432
232,0.9527930237992843,0.9302085277053036
233,0.9533842977749288,0.9298231405870593
234,0.952339234102804,0.9294279533159522
235,0.9526973573359044,0.9290883200356442
236,0.9516529146525448,0.9286592659045619
237,0.952113820255876,0.9283006743441032
238,0.9507416914467636,0.927900074851547
239,0.9511265526816093,0.927540637040495
240,0.9504821809157054,0.9269642182684302
241,0.950206455407143,0.9255044867797854
242,0.9490346441464266,0.9250785886796271
243,0.9483943871337033,0.9246052244874484
244,0.9487364308045626,0.9235690081230227
245,0.9474612772248018,0.9230614027156758
246,0.9465655441733648,0.9226793768414123
247,0.9468369421624429,0.9223639073373027
248,0.9452240511513532,0.9217832998797677
249,0.9456533645468369,0.921293803067679
250,0.9453329697991231,0.9208005723036392
251,0.943590451368987,0.9194232417297509
252,0.9441242237374357,0.9190896487583219
253,0.9430429603300019,0.9187204624186516
254,0.943586190831007,0.9183897349297178
255,0.9428323808672343,0.9181150241483131
256,0.9428768178455208,0.917492802093007
257,0.9419521250741496,0.9171882644403998
258,0.9426093397450025,0.9166683300054351
259,0.9415086942650124,0.9162670610034069
260,0.9408626160260416,0.9158481372056614
261,0.9411102998436651,0.9153017321157828
262,0.94007056250137,0.9149831208821317
263,0.9407418765640346,0.914500007298379
264,0.9397250017545049,0.9141257870689475
265,0.9390428018686316,0.9137377555468906
266,0.9394295851618192,0.9132519879305999
267,0.9383467809270583,0.9129242341579723
268,0.9388696127249225,0.9124290775810691
269,0.9380464214324793,0.9121281833064929
270,0.9373834960993972,0.9117649210219845
271,0.9377226841881359,0.9112974931623163
272,0.9367797416171436,0.910998456201513
273,0.9369795340667879,0.9104586751843241
274,0.9360084324632924,0.9101592415386869
275,0.9366729701806914,0.9096920240318762
276,0.9356691784671688,0.9093259869523793
277,0.935023316607792,0.90894858746046
278,0.9353849381050287,0.908472904027812
279,0.9343414674265421,0.9081602560078268
280,0.9349123044556228,0.907694979812135
281,0.9340615320563403,0.9073854324955567
282,0.9334155535988413,0.9070329982799938
283,0.9337834302603174,0.9065857965809195
284,0.9328242973247269,0.9062892564532805
285,0.9331159144620012,0.9057838625900488
286,0.9320639917713001,0.9054782974902604
287,0.9323884314608727,0.9051576149012434
288,0.9316046688258041,0.9048839068409263
289,0.9318896952924699,0.9045350591560468
290,0.9309917096181264,0.9042448299898491
291,0.9316196572705905,0.9039172058388923
292,0.93074562422547,0.9036292442050585
293,0.9304830460146667,0.9031608966130512
294,0.9287125766244212,0.9019753128876569
295,0.9290544843764926,0.9016264339814425
296,0.9289317744162922,0.9012402444984802
297,0.9272775143728613,0.9003794826684327
298,0.9275618740891521,0.8999789283969877
299,0.92778217571575,0.8996658744946048
300,0.9266099767098235,0.8993221944636534
301,0.9271356988641968,0.8989843415223961
302,0.9260801459252843,0.8985403024255104
303,0.9265813813576007,0.8982477722276376
304,0.9258357433683223,0.8979525187281946
305,0.9264689962539155,0.8976216293163227
306,0.9254409356941594,0.8973066322435191
307,0.9255553060378917,0.8968432450800887
308,0.9248727360590524,0.8966096306485384
309,0.9250068442895266,0.8961035335732633
310,0.9241598730623953,0.8958437651258107
311,0.924424071501887,0.8955413019298546
312,0.923714287467347,0.8952883923355852
313,0.9240052992017729,0.894962758705176
314,0.9231226402273757,0.894692953057276
315,0.9233993698469238,0.8944605875784336
316,0.9223567945334338,0.8939642816369547
317,0.9225806650569729,0.8937497661798466
318,0.9225349736736501,0.8934214368034565
319,0.9210462379356281,0.8927171727538971
320,0.9212874377080646,0.8923571688002142
321,0.9216007600512343,0.8920852143700567
322,0.9209778699383642,0.8918560987838678
323,0.9213346258718277,0.891365121948663
324,0.9205999126788018,0.8911127339234084
325,0.9201394450219983,0.890769755511745
326,0.9204600018241036,0.8899917717241015
327,0.9195556134681151,0.8896511474699003
328,0.9188790565002765,0.8893714758279005
329,0.9194799373127941,0.8890577385163658
330,0.9184873084841256,0.8887615055413032
331,0.9187060614770284,0.8883385569823996
332,0.9179382989822319,0.8881007981137298
333,0.9183022172435709,0.8876684667026714
334,0.9176905717939307,0.8874539708870371
335,0.9171918207833512,0.8871565643367625
336,0.9178986905655087,0.8866114199475448
337,0.9168891855020502,0.8862009458070278
338,0.9160727163780763,0.8859493832159497
339,0.9163544719460184,0.8857303158639328
340,0.9153214585609402,0.8852838377119414
341,0.915572633704402,0.885053473214358
342,0.915536717204621,0.8847420167226385
343,0.9141130807617804,0.8841052832812385
344,0.9143614635646007,0.8837299358728408
345,0.9146781242222426,0.8834745707019661
346,0.9140567579279077,0.8832565782088792
347,0.9145563965844355,0.8828328606157694
348,0.9137189602546079,0.8825470730160337
349,0.9132918548384423,0.8822208958627777
350,0.9136166087176524,0.8814831936838341
351,0.9127332319569174,0.8811548031697225
352,0.912113134847288,0.8808896783839437
353,0.9126962830660466,0.8805950193454538
354,0.9117253598012626,0.8803133145859438
355,0.9120584003042982,0.879934906519164
356,0.9111894035533324,0.879689194137322
357,0.9114333634873417,0.8794388570171958
358,0.9104593679225036,0.8791565234916843
359,0.9108773803860091,0.8788915769723062
360,0.9101436289235634,0.8784987192879965
361,0.9104092218373407,0.8782999956111839
362,0.9096016343239011,0.8778715435696
363,0.9099801350612193,0.8776498004821275
364,0.9093220786649655,0.8773932158338753
365,0.9096019510988187,0.8771776696189242
366,0.9088904072917805,0.8769019958993325
367,0.9093109148833165,0.8766724133371823
368,0.9087170074421275,0.8764728810442176
369,0.909008347067925,0.8760558426005414
370,0.9084580886219855,0.8758670864040533
371,0.9080375676582019,0.8755874711283582
372,0.9085254229268309,0.8750042343526166
373,0.9076853984089127,0.8746810240639439
374,0.9070152514190064,0.8744492368266282
375,0.9072554624828664,0.8742522243469797
376,0.9062853158844395,0.8738425615149382
377,0.9065489925953073,0.873616421385691
378,0.9064878079800731,0.8733233387874881
379,0.9052065833570984,0.8726705254150318
380,0.9054548601508271,0.8723666099839058
381,0.9056805169826853,0.8721274985658615
382,0.9047425414013629,0.8718636039104959
383,0.9051775111588864,0.8716043611782274
384,0.9044060306521794,0.8712455540735918
385,0.9047546483896322,0.8710381102772339
386,0.9038537621310894,0.87067554015218
387,0.9040685133041104,0.8704825051732145
388,0.9041116106528024,0.8702274606271886
389,0.9033640584637761,0.86989005104897
390,0.9036771494029889,0.8696922562710562
391,0.9029102993673067,0.8693131682304034
392,0.9032864856392838,0.8691047185331775
393,0.9026920382390923,0.8688708946357127
394,0.9029297506703721,0.8686759806631793
395,0.9018826679293257,0.8683204742174636
396,0.9022270325117903,0.8680183553325904
397,0.9020801110580352,0.8677148942629761
398,0.9009761375472075,0.8668910973891722
399,0.9011724685097553,0.8667221866992245
400,0.901182873671453,0.8664715889619312
401,0.899992337299357,0.8659659325200242
402,0.9002069285953743,0.8656618769255316
403,0.9005284239231339,0.8654516089817162
404,0.9000110712559357,0.8652719603194634
405,0.9003274790134469,0.864890065954116
406,0.8997655647244677,0.8647018634041791
407,0.8993953909598142,0.8644387554763178
408,0.8998029501302272,0.8638684191774695
409,0.8990343818517875,0.8635816285152144
410,0.8984552110349252,0.8633659553901645
411,0.898677853581455,0.8631849760225747
412,0.8977432736252424,0.8628220976952865
413,0.8980301134978631,0.8625854664181191
414,0.8979439309348389,0.8623088400263587
415,0.896809296959577,0.8616342275995167
416,0.897042779965812,0.8614035837011558
417,0.8971733716991438,0.8611771169212828
418,0.8963840097988706,0.8609031467442768
419,0.896759841362367,0.860692715918827
420,0.8960169085186467,0.8603644423665502
421,0.896405048898713,0.8601642458226255
422,0.8958574843518697,0.8599527272902521
423,0.8960696107500581,0.8597766766545607
424,0.8951516283881247,0.8594238300151804
425,0.8954428390923583,0.8591877115889799
426,0.8953436216527129,0.8589155856832735
427,0.8942710712500599,0.8582218999708507
428,0.8944892345431993,0.8580248530068172
429,0.8945773581123084,0.8578012404724125
430,0.8938561266568119,0.8575173888627143
431,0.8941895648644764,0.8573277957854928
432,0.8934798197649961,0.8570005774801692
433,0.8938515231958823,0.8568094691112058
434,0.8933111309807519,0.8566027003565508
435,0.8935329162106059,0.8564298113577982
436,0.8926062011300984,0.8561044239621812
437,0.8929149793344089,0.8558498668539198
438,0.8928076927308214,0.8555822041443748
439,0.8917853134426139,0.8548815020702913
440,0.8919911243001598,0.8547059282154753
441,0.8920491391225829,0.854485416969166
442,0.8913803080303583,0.8541970813651878
443,0.8916824127373081,0.8540216922727917
444,0.8909965210321531,0.8536979869294711
445,0.8913612552421052,0.8535133193611073
446,0.8908202773700631,0.8533114967796906
447,0.8910586430814426,0.8531412198508779
448,0.890511577642596,0.8529210706903222
449,0.8908192323042285,0.8527392999265295
450,0.890070158810298,0.852530938072407
451,0.8903400770615495,0.8523529189909242
452,0.890025963115384,0.8520577312929909
453,0.8901282063642835,0.8513251377788156
454,0.8894139419064809,0.8510876093169903
455,0.8890881473255113,0.850842841083173
456,0.8894757931332151,0.8503129096336854
457,0.8887324330491698,0.8500416333666494
458,0.8882363770922933,0.8498428243798142
459,0.8884487535321335,0.8496782807826693
460,0.887541910447871,0.8493829972610569
461,0.8878666054229017,0.8491180312151818
462,0.887729365624606,0.8488590450873859
463,0.8868714933077338,0.8481245080332429
464,0.8871995820091467,0.8479547446696141
465,0.8866201835864979,0.8477563295732738
466,0.8869613057062374,0.847583670750814
467,0.8862390461299278,0.8473910205883024
468,0.8864858623338494,0.8472259083580624
469,0.8862458948731728,0.8469539553634389
470,0.8858979676616979,0.8461633157449711
471,0.8854102162926736,0.8460012342050229
472,0.8856665623063776,0.8457945375006707
473,0.8850484244604493,0.8456218901985361
474,0.8852819256836292,0.8454709376503791
475,0.8845749522285243,0.845160772867431
476,0.8847631765162228,0.8450142214073785
477,0.884771561562274,0.8448034469943559
478,0.8837755892664169,0.8443711620492947
479,0.8839796785888525,0.844119383267931
480,0.884248680182617,0.8439444401243278
481,0.8838086969618488,0.8437950549699604
482,0.8841600620781378,0.8434892104420472
483,0.8836200838394247,0.8433135947904867
484,0.8833200174245678,0.8430916372223161
485,0.8836772462398269,0.8426031060665587
486,0.8830211864878641,0.8423663308246438
487,0.8825527534255193,0.8421850455227163
488,0.8827496223535164,0.8420344201365008
489,0.8819382613120229,0.8417425183649866
490,0.8822189137152617,0.8415271125989902
491,0.8821278509394754,0.8412925621510112
492,0.881243957183464,0.8406712253412039
493,0.8814285513597226,0.8405244284488605
494,0.881479145777643,0.8403307583299505
495,0.8809008600252849,0.8400743806316161
496,0.8811658352557071,0.8399241693160617
497,0.8805705898472738,0.8396367631710836
498,0.8808917803440792,0.8394775282704596
499,0.8804216413433333,0.8392998881516187
500,0.8806329343060296,0.8391510899087852
501,0.8798034285726253,0.8388887646451995
502,0.8801046381250843,0.8386492766744499
503,0.8800043777640859,0.8384176907381824
504,0.8791694365047455,0.8377868962001256
505,0.8795869196638293,0.8376164602260316
506,0.8789621921297917,0.8374468282779198
507,0.8793772703928445,0.8372848825526971
508,0.8789419441685787,0.8371478898579745
509,0.8790904947060902,0.8368570003633033
510,0.8785664441112349,0.836706663276585
511,0.8790727352278285,0.8364719624075315
512,0.8784523086898809,0.8362648824196763
513,0.8781241964308671,0.8360643673215674
514,0.8783823354384619,0.8358084790376243
515,0.8777883290648255,0.8356480939506024
516,0.8782843300158292,0.8354245233386165
517,0.877716979683878,0.8352334208743462
518,0.8773631551595035,0.8350459167870536
519,0.8776835376191676,0.8348154029291855
520,0.8770734792588962,0.8346503077134259
521,0.8774574569715491,0.8344112919180096
522,0.8770108921287136,0.8342624209965576
523,0.8766693620233653,0.834085047969601
524,0.8769376378384987,0.833857285321035
525,0.8764233529991055,0.8337093167300885
526,0.8766014023879197,0.8334422552602557
527,0.8760890785407061,0.8332963941190829
528,0.8764989255634683,0.833053847307109
529,0.8759914248081164,0.8328865736238099
530,0.8756702133113753,0.8326996992068509
531,0.8759208536085559,0.8324593296631146
532,0.8753775174911786,0.8323085575418542
533,0.8757198101370065,0.8320634439534212
534,0.8752988282267442,0.8319244715119707
535,0.8749786332838787,0.8317483255064038
536,0.8752137607003679,0.8315180395309931
537,0.8747281405026501,0.8313770452465479
538,0.8749095742550153,0.8311135629789084
539,0.8743914923763098,0.8309688382582712
540,0.8748528109108467,0.8307440217382555
541,0.87430207538192,0.8305615568036415
542,0.8739811334681997,0.8303766817609289
543,0.8742519510697017,0.8301431133058803
544,0.8736848451427746,0.8299901906634188
545,0.8740987578968921,0.8297660567878069
546,0.8736230333205007,0.8296082576639167
547,0.8732924419762436,0.829434424310067
548,0.8735741760591162,0.8292151034239259
549,0.8730398329408484,0.8290668057374803
550,0.8733017973398468,0.8288213408948261
551,0.8726946370829187,0.8286657729798993
552,0.8729527668110987,0.8285078808242021
553,0.8724986482476079,0.8283699513244308
554,0.8727481199632056,0.8281993680382164
555,0.8722140651169055,0.8280539778732714
556,0.8724111336883011,0.8279290763231495
557,0.8718475701008278,0.8276592351619374
558,0.8722032444291195,0.8275102292975045
559,0.8716609347390436,0.8273527144230788
560,0.8720147545531385,0.8272077629835702
561,0.871639447789511,0.8270867863134926
562,0.871758415161222,0.8268179372396007
563,0.871303290986607,0.8266845078472695
564,0.8717290611040776,0.8264568245909076
565,0.8711958272816132,0.8262831869103237
566,0.8709069458939604,0.826100103028557
567,0.8711205375743839,0.825861189863225
568,0.8706054604217532,0.8257205147108776
569,0.8710245972295415,0.8255042224461132
570,0.8705358636963334,0.8253434536835366
571,0.8702240068012078,0.8251720416846331
572,0.8704936690184693,0.8249556513169222
573,0.869963182362155,0.824811542188367
574,0.8702903978233466,0.8245854712892905
575,0.8699024267993033,0.8244583357916
576,0.8696001925480806,0.8242962315634689
577,0.8698288084452117,0.8240842426109279
578,0.869378155123911,0.8239539362278413
579,0.8695307774338953,0.8237071830295553
580,0.8690771613522938,0.8235769081019104
581,0.8694356406184206,0.8233483540461338
582,0.8689875732517977,0.8232033129375566
583,0.8687007142344402,0.8230324174084278
584,0.8689189414058136,0.8228094040023048
585,0.8684366603724174,0.8226752932654544
586,0.8687387854363536,0.8224464604365049
587,0.8683647372490199,0.8223247857412872
588,0.8680777048939838,0.822163659884105
589,0.8682852935499445,0.8219506527956882
590,0.8678514897626953,0.8218246644572981
591,0.8680142103997364,0.8215818373116865
592,0.8675472047925439,0.8214513986414302
593,0.8679643988278731,0.8212410560139516
594,0.8674678401939124,0.821079359105741
595,0.8671779084552017,0.8209101025859366
596,0.8674222037279663,0.8206940571568371
597,0.8669098168691229,0.8205566286952912
598,0.8672870051421449,0.820348168376404
599,0.866855976262162,0.8202074220908383
600,0.8665561070580409,0.8200482099184971
601,0.8668131261375637,0.8198456573101629
602,0.8663275774725838,0.8197119496456577
603,0.8665705703946683,0.819485927631373
604,0.8660140296118997,0.8193447605392785
605,0.8662557308571116,0.8192001543162462
606,0.8658366996586695,0.819074092428919
607,0.866072985109214,0.8189179140509342
608,0.8655771594437709,0.8187849012921455
609,0.865765033291453,0.8186704349975091
610,0.8652421186356626,0.8184240860670658
611,0.865582213414689,0.818287134926305
612,0.8650733777229308,0.8181434844154966
613,0.8654147911780863,0.8180104181973111
614,0.8650601384738961,0.8178987551242696
615,0.865186696664952,0.8176538141195729
616,0.8647531526078054,0.817530383454673
617,0.8651814143126554,0.8173285468724288
618,0.8646661543765787,0.8171619668411652
619,0.864396303680944,0.8169942394464398
620,0.8646136572865879,0.8167773313381288
621,0.8641212526252603,0.816646379547378
622,0.8645434482517033,0.8164546243990248
623,0.8640700635449483,0.8163000072913402
624,0.8637767592118584,0.8161429561228865
625,0.8640497552662569,0.8159473329832896
626,0.8635396125672646,0.8158122038919315
627,0.8638746901534081,0.8156101204674703
628,0.8634970053312053,0.8154876139861568
629,0.8632111264573635,0.8153389983865945
630,0.8634467346493782,0.8151470911465386
631,0.8630105668614412,0.8150245050580952
632,0.863176847212199,0.8148007717625343
633,0.8627349108006775,0.8146786080382016
634,0.863111735847875,0.8144776929337969
635,0.862667405897588,0.814334767044018
636,0.86239461709661,0.8141780419547268
637,0.8626265095145174,0.8139770052093532
638,0.8621536790074391,0.8138499956932774
639,0.8624756498174635,0.8136472524298104
640,0.8621031989628167,0.8135272917641025
641,0.8618284076454187,0.8133794540209932
642,0.8620515398004339,0.8131873971808882
643,0.8616235051104811,0.8130675441277001
644,0.861807297717786,0.8128485806100194
645,0.861343354568886,0.8127249246707405
646,0.8615218880417342,0.8125881764329369
647,0.8611840506578136,0.8124741238256522
648,0.861583606164083,0.8122599208663454
649,0.861037012302052,0.8120898128180996
650,0.8608475850881,0.8119121318820857
651,0.8608850407482976,0.8114391626153531
652,0.8605419162895975,0.8113297539628583
653,0.8602879301405238,0.8111826960655059
654,0.8607845073687656,0.8109188007430425
655,0.860223659573863,0.8107087290322699
656,0.8597775183583449,0.8105842581048912
657,0.8599708729410487,0.8104749965882315
658,0.8594117692476403,0.8102584241987315
659,0.8595896335550924,0.8101370783726475
660,0.859605357234924,0.809981523634196
661,0.8588497091974852,0.8096700721328989
662,0.8590337206450155,0.8094745772182199
663,0.8592509154930659,0.8093467821737155
664,0.8589052223360099,0.8092370581877216
665,0.8592792262489942,0.8090321558106041
666,0.8587885881887461,0.8088790891611068
667,0.8585772357392696,0.8087143402424705
668,0.8588451053234205,0.8083377761032412
669,0.8583616809910505,0.8081743401053222
670,0.8580344491823726,0.8080396433177408
671,0.8584017499147154,0.8078880445789308
672,0.8578641263749833,0.8077474117241514
673,0.8581168630675159,0.8075572592843181
674,0.8576119195955714,0.8074301205187957
675,0.8578019077739767,0.8073030971591493
676,0.8574770166155592,0.8071960115293156
677,0.857830854071056,0.8069883799494229
678,0.8573523349606649,0.806840721148914
679,0.8571564339736044,0.8066766846575337
680,0.8573312960764259,0.8062741555589334
681,0.8569165713971579,0.8061388845626779
682,0.8566270164547273,0.8060040510772063
683,0.8569173323849492,0.8058400225738863
684,0.8564486932995256,0.8057159195653886
685,0.8566704937980183,0.8055220567782453
686,0.8561944304275217,0.8054012028958734
687,0.8563815334163866,0.8052755614094151
688,0.8560553943377829,0.8051695409337754
689,0.8564417344251506,0.8049735862775131
690,0.8559318384430415,0.8048160025202892
691,0.8557456315320002,0.8046528548409252
692,0.8558707249854722,0.8042389532409352
693,0.8554922037126842,0.8041178468989026
694,0.8552264539223028,0.8039833650518394
695,0.8554722946667251,0.8038135534658959
696,0.8550425352293028,0.8036983888036945
697,0.8552543182666786,0.8035046872771026
698,0.8547854212521248,0.8033865689807795
699,0.8549824664852844,0.8032627585819792
700,0.854642893279066,0.803157084439317
701,0.8548220551418593,0.8030217706421614
702,0.8544326730007807,0.8029093158593225
703,0.8547688036688904,0.8027802571784509
704,0.8543911211990398,0.8026709587348011
705,0.8543213022100443,0.8024885731715637
706,0.8536370793566124,0.8020150178130434
707,0.8538309229875956,0.8018890627881345
