,beta_lassocolour,beta_lassocolour_min
130,-0.027786418260987822,-0.027785359509526077
131,-0.06912050844368314,-0.06911946209688372
132,-0.13503620668394928,-0.13503508216619367
133,0.04390852810487315,0.0439097253098051
134,0.06937596608807854,0.06937711511434842
135,-0.07218762224313781,-0.07218692149999557
136,0.04303889968661922,0.043039697062757204
137,-0.12171845177676134,-0.12171776983748112
138,0.07047523926805009,0.07047592365109387
139,-0.0036279856159570894,-0.003627317382346158
140,-0.025310983975464888,-0.025310397141039383
141,-0.022066019435320963,-0.022064926696869262
142,0.07564967941736254,0.07565090778929155
143,0.06553092957500359,0.06553205773525829
144,0.039164352804428,0.03916568188623992
145,0.000709089497187845,0.0007105382005256735
146,-0.0033570130497738476,-0.0033557238030465786
147,0.05030274208375675,0.050303777915133296
148,0.012379464662621228,0.012380622438103072
149,0.05892824792087088,0.05892932999674025
150,-0.04265844482624936,-0.042657367086020886
151,-0.2547270942125192,-0.25472586149288234
152,0.09423240134336432,0.0942335619367953
153,0.20901718451664603,0.20901794534587892
154,0.03464376842479599,0.034644723722199657
155,-0.017410499727597815,-0.017409709241209975
156,-0.022497233475730922,-0.02249662541957126
157,-0.020414527984349867,-0.0204137558503496
158,-0.004833598578330988,-0.00483296984095332
159,-0.12018140520473967,-0.12018088065346628
160,-0.059500336198882904,-0.05949963143872361
161,-0.10513492942257703,-0.10513444334330546
162,0.014438725075722672,0.014439674925205115
163,-0.03963904965319087,-0.039637983333615456
164,0.04181803338262229,0.04181890986519295
165,-0.029797911437742977,-0.029796673660165904
166,0.08602262450981846,0.08602410540149771
167,0.011387718473824427,0.01138894093167887
168,0.20669630926144159,0.20669752945469594
169,-0.20166256997572793,-0.2016612327129748
170,-0.07404649675847243,-0.07404542085989646
171,0.07382358433740789,0.0738254815174047
172,0.23620414791176506,0.23620627987213763
173,-0.0384629174559529,-0.03846110855183889
174,-0.008086344798023419,-0.008085088462702868
175,-0.03524874193028728,-0.03524726986484271
176,0.12326836511370716,0.12326956580998549
177,-0.039611034366071135,-0.0396099042542255
178,0.05674421978606883,0.05674559590371869
179,-0.0398216349054407,-0.03982065359983044
180,-0.13384338332821677,-0.1338428631706401
181,0.024647671839903202,0.024648395502484814
182,0.046745290530374996,0.04674566639000612
183,0.11571466998003013,0.11571629424291362
184,-0.02352193380597599,-0.023520317015604742
185,-0.07083948683316854,-0.07083825871816923
186,0.04144501619647349,0.04144680421192511
187,0.010676361676207485,0.010678092270562914
188,0.018262963079183785,0.018264262701169365
189,-0.018147698500570197,-0.01814657551159111
190,0.10688686501073472,0.10688786463352383
191,0.031113468409355447,0.031114088409753684
192,0.17987786093810298,0.17987894729804146
193,0.10333823844664268,0.10333899933767957
194,0.06114797294492527,0.061148390576349874
195,-0.17323991704559016,-0.1732388312071806
196,0.05241504015793296,0.05241580390608882
197,0.03773052186269668,0.037730851694319854
198,0.07005193460996813,0.07005312832942495
199,0.09745245549229162,0.09745308022181065
200,-0.04359030689025032,-0.04359011272709934
201,0.07136637746439904,0.07136751127164592
202,-0.0623839649807044,-0.06238355431786729
203,0.19210123061463374,0.1921013336207855
204,-0.14134144480189356,-0.1413408766803322
205,-0.17939446504155346,-0.17939462046356772
206,-0.16576805353766924,-0.16576850114124997
207,-0.09714366911309374,-0.09714303580278173
208,-0.11511050105561514,-0.11511061362900926
209,0.19490481709365104,0.19490443823421114
210,-0.043721486863672346,-0.043720296413183035
211,-0.14022451469297548,-0.1402241160691273
212,0.10791291104453575,0.1079130412431352
213,-0.06927502155843929,-0.0692739637769252
214,-0.12894029484465808,-0.12894007852009762
215,0.08484771175058627,0.08484765412409513
216,0.04712002914689306,0.04712185548745259
217,-0.052875774297765445,-0.05287491554473349
218,0.13350824401533273,0.13350888010719986
219,-0.004534763184602124,-0.004532749820585303
220,0.14916432379284253,0.1491655485278939
221,0.04003340495949116,0.04003438655454121
222,0.13568949801810565,0.13569192597319507
223,-0.004728330202359708,-0.004726691256912283
224,-0.13558531840599872,-0.13558386451860868
225,0.22199523893286857,0.2219980267209218
226,-0.07363740914905777,-0.07363529832539681
227,-0.037158087875356696,-0.03715613223760595
228,-0.09267258645025499,-0.09266988766520314
229,-0.0404615393687768,-0.04045930591814458
230,0.005577374592722304,0.005579523848593521
231,-0.0020610337370753212,-0.002058524601338044
232,0.04556960616529069,0.045571819334711126
233,0.1602245649419669,0.16022667551045852
234,-0.026643154400530465,-0.02664181706815856
235,-0.13692006677382854,-0.13691898556798485
236,-0.13085100136778638,-0.1308499162461329
237,-0.07829249265788928,-0.07829145004402277
238,-0.1785162091449665,-0.17851537473990037
239,0.07191799131028362,0.0719189058381044
240,-0.060252428953684864,-0.06025154990127367
241,-0.04150926625969923,-0.04150853087254902
242,-0.010314737996517772,-0.010313891000866226
243,-0.14795981042543782,-0.14795917315200155
244,-0.09478878347044399,-0.09478825883777697
245,0.05832596839774377,0.058326708500426705
246,0.05455030605694259,0.054550932407138965
247,-0.052016680134719516,-0.05201620094353942
248,0.17225262248282783,0.17225339121832656
249,-0.13242206150031874,-0.13242214567382093
250,-0.03762939776241532,-0.037629519095434535
251,-0.02732331946264103,-0.02732319082186522
252,-0.2837287417152342,-0.2837282454658606
253,0.1869644230032205,0.18696502589955938
254,0.028101263120586858,0.028102175948915342
255,-0.10561607780194132,-0.10561602807346
256,0.20130453660594153,0.2013047080267173
257,0.05276642611887274,0.052766925062902245
258,0.04002380984142772,0.04002422196860962
259,-0.06599516788193047,-0.06599470690728597
260,0.002976534592474875,0.0029773653121453994
261,-0.15601058358964576,-0.15601015066696158
262,0.07273477164537742,0.07273539853723969
263,-0.046113875817292434,-0.046112974503329504
264,0.007049076128277251,0.007050139563236631
265,0.11070970721760946,0.11071090526680542
266,0.01745889648173264,0.017460271711351488
267,0.02346324024305495,0.02346375221539408
268,0.021720527781188256,0.021721173380789285
269,-0.08035920535983228,-0.08035845460406768
270,0.08092476613078664,0.08092528378503348
271,0.14849802017446906,0.14849867291355365
272,0.06830067294150491,0.06830153579188208
273,0.08490419001573941,0.08490486566873481
274,-0.0942077832062665,-0.09420702571111043
275,-0.0948181955275102,-0.09481725786841351
276,-0.14490799832531137,-0.14490779895455616
277,0.11915949681210411,0.11915983921626608
278,-0.03018596613348125,-0.030185596710415107
279,0.13860221575289794,0.13860266791190995
280,-0.08198962054839748,-0.0819891756313586
281,-0.04822083222626036,-0.04822037213970609
282,0.008524080252339288,0.008524628386519609
283,0.08841914378673353,0.08841972237210648
284,0.002079886987001534,0.002080411772196102
285,0.017535605621795913,0.017535756461080427
286,-0.00605692038419097,-0.006056295723759902
287,0.01571893699187798,0.015718708081407105
288,-0.11508636131551118,-0.11508628218341994
289,-0.0002599978695321568,-0.00025935871021439137
290,-0.020410617489078405,-0.02041093060300897
291,-0.01023487979896838,-0.01023452884725672
292,0.03941851872460639,0.03941954222223211
293,-0.07169371888346314,-0.07169362033165695
294,-0.014323402574164264,-0.014322827525787082
295,-0.0406846736361726,-0.0406834520420674
296,0.03669504850269315,0.036695412357604276
297,0.07056502478250815,0.07056599870813861
298,-0.10786218513234251,-0.10786068206283488
299,0.05184760092150678,0.05184832774078491
300,0.20046149512160008,0.20046223233788443
301,-0.15790995968991198,-0.15790863475815894
302,-0.0876830780748941,-0.0876826192046513
303,-0.09121722084213583,-0.09121698295737311
304,-0.03636549038353296,-0.036364553181614905
305,0.15936358671309828,0.15936375985163345
306,-0.005667823107321217,-0.005666924182585233
307,-0.08180379677101668,-0.08180219387416479
308,0.05535964919652441,0.05536048839630583
309,-0.06621407110776399,-0.06621344216112897
310,0.10306361496583759,0.10306464923608599
311,0.024946429025958543,0.024947045187661717
312,0.1336751429785717,0.1336756080135585
313,-0.07369393109619139,-0.07369317398231463
314,0.2990360188898036,0.2990364080815588
315,0.07841130898572739,0.0784117473537664
316,0.05887851285223736,0.05887928702589854
317,-0.00754062403919483,-0.007540317738421649
318,-0.06985585132843426,-0.06985628706670717
319,-0.08608514765251536,-0.08608532034413857
320,-0.009290508717486838,-0.009291047038811543
321,-0.07342430041552013,-0.07342519598661423
322,0.032557153275797834,0.03255654369784452
323,-0.07427023879384571,-0.07427128159770172
324,0.06803379477152839,0.06803298404071668
325,0.10005215715601205,0.10005155889819953
326,-0.06181334622888611,-0.061814412611714324
327,0.1261593528360663,0.12615847280145148
328,-0.01791541693035494,-0.017916153150118092
329,0.12510329918965876,0.12510220419231177
330,0.04947636802218207,0.04947574261073458
331,0.11651244158628825,0.11651203539561944
332,-0.09092079793704215,-0.09092170263679142
333,-0.0044671187762353745,-0.004467962163387062
334,0.14956410407635345,0.14956356635318796
335,-0.05253463645556858,-0.052535734365334014
336,-0.19912510454437343,-0.19912583406777773
337,-0.191183634583512,-0.19118409967290664
338,-0.24306939624317425,-0.243070371704101
339,-0.2095980235595721,-0.20959820651336827
340,-0.04063435614203748,-0.040634298264644826
341,0.1325354205908756,0.1325350217128595
342,-0.045441217760260826,-0.04544101036582161
343,0.029779660459498286,0.029780145303995007
344,-0.008990283342150195,-0.008990352418084031
345,-0.004420796926382759,-0.0044199852179397795
346,-0.02293051397283605,-0.022929505452079536
347,-0.01922316087528405,-0.019222667386012256
348,0.03795851029945262,0.03795969720004844
349,-0.12590099555023312,-0.12589971448053344
350,0.09616285861864625,0.09616374202588591
351,0.08643465009745409,0.08643532623628408
352,-0.025194438672738458,-0.02519366621991983
353,0.07807485903876152,0.07807526106637194
354,-0.07413437584375482,-0.07413404781495538
355,-0.05796737607448456,-0.05796692470073137
356,0.01461731341488696,0.014617383309133166
357,-0.02381984686144918,-0.02381952050780729
358,-0.04870583349205366,-0.04870556769786027
359,-0.06747823200462337,-0.06747841583510207
360,-0.061620103226488206,-0.06161966618076965
361,0.08840187125274168,0.08840235686148984
362,-0.1960281418649582,-0.19602814434912702
363,0.02931407622098683,0.02931448252737867
364,-0.02866217276671438,-0.028661805317245027
365,0.0704480020811192,0.07044806808011053
366,0.04432630872908046,0.04432681971812016
367,-0.2845128555912725,-0.28451237324499173
368,0.05477646919373042,0.054776660319694574
369,0.026194627476747844,0.026194855519150528
370,-0.003043455551734245,-0.003043266555201175
371,-0.0496610190638344,-0.04966111280721931
372,0.07840225200369526,0.07840253637816585
373,-0.04727737914671782,-0.047277116679933354
374,0.1793912749884145,0.1793913391148717
375,0.04927122858251453,0.04927165735848943
376,0.20675219347706628,0.20675273737470912
377,-0.08345822474137568,-0.08345793716854565
378,-0.18241039432556552,-0.1824100120536993
379,0.0644698820104474,0.06447044380413713
380,0.08011833715914089,0.0801186804183085
381,-0.0073242891792553244,-0.007323375205519793
382,-0.16425183642983648,-0.16425084358511546
383,-0.05334059770136379,-0.05333982264160175
384,0.05089158631174241,0.05089262299341121
385,-0.028466505592355845,-0.02846544696560389
386,-0.019841701721416364,-0.01984086043945018
387,-0.025517876337496234,-0.025517258716036766
388,-0.10118088186565578,-0.10118012898630639
389,-0.05877797356839904,-0.05877751289788846
390,-0.1522581193537613,-0.15225720580138785
391,0.1671803651871841,0.16718144289402118
392,-0.05484107855904207,-0.05484029086526932
393,0.03911325804080961,0.03911398369616882
394,-0.11084048764982571,-0.11083963079894246
395,0.07278444518924311,0.07278508585461663
396,-0.1934050044387896,-0.1934046710626277
397,0.08500377793359905,0.08500439680953119
398,-0.008355090956468383,-0.008354725477655372
399,0.20417710912023018,0.2041775996613083
400,-0.13821750914762826,-0.1382167959368206
401,0.002065902707369064,0.0020664198370930844
402,0.03077116635521488,0.030771628057114652
403,0.11653342742241388,0.11653413354594465
404,-0.046260015733707034,-0.04625964038590901
405,0.0002696101031346177,0.000270382532484744
406,-0.22166117009366207,-0.22166040307319895
407,-0.09005818848617772,-0.09005737329261046
408,0.038140095097717534,0.03814062173500017
409,0.10420110689628108,0.10420166545915246
410,-0.03355399227887234,-0.03355345839596732
411,0.19622502370172815,0.196225836426119
412,0.1674944451969817,0.16749530198432203
413,-0.013649794867502322,-0.01364897596202475
414,-0.24932321458828507,-0.24932266989374677
415,-0.18475339901853696,-0.1847528015021917
416,-0.08375145456274506,-0.08375089272228048
417,0.1016058574010485,0.10160671372839541
418,0.021978211409204133,0.021979137110699206
419,-0.21715448763637435,-0.21715363009155503
420,-0.02978134537385822,-0.02978104665679721
421,0.15492948077372365,0.1549299326104055
422,-0.042239582115373125,-0.042239248855554266
423,-0.07819253744068407,-0.0781927169091293
424,0.20295481236563892,0.20295477338579815
425,0.003942549624179942,0.003942491816128674
426,-0.05403427747698577,-0.05403401182304952
427,0.02919744412959481,0.02919791829332488
428,-0.002582931013509577,-0.002582548839926434
429,-0.05119928190970233,-0.05119868129469912
430,0.11299019130933209,0.11299097492390535
431,0.10499356938630057,0.10499430742287955
432,0.07547267459418404,0.07547335607585859
433,-0.018219032265122087,-0.018218226452744145
434,0.10784643241291803,0.10784723532413064
435,-0.014120811280303966,-0.014120137220905056
436,0.03758769610864641,0.03758860000897722
437,0.09569999270252512,0.09570083782943839
438,0.07165943394208014,0.07166011407076638
439,0.1701212860751472,0.1701221370000135
440,0.03767795731988137,0.03767875472962028
441,-0.17643899579608352,-0.17643840921482537
442,-0.12372212752743975,-0.12372136869910975
443,0.1282713964271854,0.12827217307563218
444,-0.03952421070792315,-0.03952377912372492
445,0.032149690925301955,0.03215037171557804
446,-0.0898075098424235,-0.08980696559908885
447,0.08943575440048938,0.08943681447188163
448,-0.04859798053765344,-0.04859680005503619
449,0.13703921582105041,0.13704035604408663
450,-0.06285538286765882,-0.06285446102939918
451,0.10203127377354476,0.10203243310363118
452,0.05965514911653384,0.0596561533760409
453,-0.08110732554523975,-0.08110662222366206
454,0.10053210173912029,0.10053308639058503
455,-0.09652221018728847,-0.09652155157018263
456,-0.09383847818346648,-0.09383732219543767
457,0.060012626225785966,0.06001407593497252
458,-0.07173974054430732,-0.07173860689071616
459,-0.07021676398066586,-0.0702157084794556
460,-0.04531832853097777,-0.04531705178747511
461,-0.10833085215223502,-0.1083298365074922
462,0.09482771494181554,0.09482875480921693
463,0.05117547057881194,0.05117672854342102
464,-0.013595746414632594,-0.013594814141553767
465,-0.01859632494816235,-0.01859561338862754
466,0.03739265536027395,0.037393564106712004
467,0.1716322932504718,0.17163292529619584
468,0.07837017680649722,0.07837103169034391
469,-0.05853603122946963,-0.058535143804317485
470,0.0724726666424176,0.07247332073196032
471,-0.022355306041490133,-0.022354227971635783
472,-0.029141172702649282,-0.029140096374236264
473,0.17976698719154788,0.17976783718944597
474,-0.053816543459901334,-0.05381520069641792
475,-0.057786954373968684,-0.05778576522369919
476,-0.20245310572453049,-0.2024521874170541
477,-0.14813205744684022,-0.14813131641000266
478,0.039602498224709355,0.039603011633136544
479,-0.07197959418381007,-0.07197941994468565
480,0.043650615983746865,0.04365132579455537
481,-0.11550206082976752,-0.11550183963070301
482,-0.0779612793567389,-0.07796136779511235
483,0.05972795084527004,0.05972860728749277
484,0.1426661256954107,0.14266620363820212
485,0.058586111724743144,0.05858588768688919
486,0.11123567392828325,0.11123650840372855
487,0.1668075268094054,0.16680767150372047
488,0.10291029728359505,0.10291016254586519
489,-0.09724060316170564,-0.09724037663164935
490,-0.010623742942071478,-0.010624292293152263
491,0.06544567271453258,0.06544485781275788
492,-0.0455442513459163,-0.04554419390927736
493,0.04636159969468183,0.04636088186328956
494,-0.15355134034233006,-0.15355244514853428
495,-0.0867629513648942,-0.08676287521164881
496,0.05434419807521509,0.05434346893762629
497,-0.2191912531942558,-0.21919235128421016
498,-0.11604869529424251,-0.11604846878846957
499,-0.0013779925717274492,-0.0013786272614120594
500,-0.16851758264412858,-0.16851857729632438
501,-0.0016405839000441238,-0.0016399776963443836
502,-0.08179181147207817,-0.08179207583779857
503,-0.028969260781424883,-0.0289697089067326
504,-0.036821803305318604,-0.03682076231403437
505,0.012965604270643348,0.012965847266609237
506,-0.05993061677707664,-0.05993063516592392
507,-0.005614816480577816,-0.005613208513248048
508,-0.07020360429015192,-0.07020271142388115
509,0.04705355159428119,0.04705433294547498
510,0.1508507725763825,0.15085296661597153
511,0.004965961920273892,0.004967518174285628
512,0.00397011041532947,0.003971528587944706
513,-0.13468195317754555,-0.13467985993799866
514,0.05358197847783915,0.05358363106616373
515,-0.08985717683790882,-0.0898556667537247
516,-0.09829159125057642,-0.09828976881300801
517,0.039778335993528716,0.0397798882632792
518,0.0034064516683312224,0.003407952936062087
519,0.09224768412058938,0.09224969543275402
520,0.12708974401355558,0.12709148672683818
521,-0.06995022901680172,-0.06994853171584278
522,-0.002388863553847004,-0.0023873118165007846
523,0.1614457227777804,0.16144712285187227
524,0.08297402127609634,0.08297543210123355
525,0.05930933726758574,0.059310483841560006
526,0.11874393331230891,0.11874495322716819
527,-0.07147226566987935,-0.0714712384486105
528,0.052754058341385184,0.05275517000876409
529,0.12985409818949448,0.12985510657533653
530,0.1511005365630151,0.15110165724159216
531,-0.08773208326413336,-0.08773158611908724
532,-0.032993837964823136,-0.03299340050284735
533,0.02950171355767598,0.029502417808916905
534,-0.032351051791466544,-0.032351075523463745
535,-0.04371427901666594,-0.04371434917002233
536,0.06218850656608336,0.062188793971446735
537,-0.03814141445569237,-0.038141280100526205
538,-0.18338583797532662,-0.18338567845116935
539,0.029643051577417166,0.02964357492786245
540,-0.04654969529482034,-0.04654908916764123
541,-0.07951598989134383,-0.07951530881227112
542,-0.16492263962200104,-0.16492162241801683
543,0.09619407726165723,0.09619490379292767
544,-0.23003859888278871,-0.2300377394820062
545,-0.17951895647258584,-0.17951774178448082
546,-0.03295951764742185,-0.032958724753134244
547,0.11435224318800931,0.11435322555321453
548,0.12007709093585175,0.12007843431155835
549,-0.11918636939201184,-0.11918574147034687
550,-0.024316256779209403,-0.02431554199487185
551,-0.1594132673161342,-0.15941229991840064
552,0.09850727136760114,0.09850785346524436
553,-0.15302080180381536,-0.15302015933064161
554,-0.021260512309209386,-0.02125965756004477
555,0.09964030441329026,0.09964108288151857
556,-0.028548034907183426,-0.02854720425128603
557,0.13844380856602898,0.13844495532023676
558,-0.08945311452353051,-0.08945260059115388
559,0.031261199492647544,0.03126185580164646
560,0.07793690281028276,0.0779377813529429
561,-0.016009699598701785,-0.016009204829955843
562,0.13344691043718723,0.1334475395689499
563,0.048028207301915385,0.04802901916117003
564,-0.16669112787207596,-0.16669045587754966
565,0.3898465603786453,0.3898473596756012
566,0.05791068298621593,0.05791154298520166
567,0.010145759573063405,0.010146163204939178
568,-0.14263279869146975,-0.14263244284523885
569,0.004443959136602434,0.004444386514556946
570,-0.05016863668326735,-0.05016835055305628
571,0.055454313992062576,0.05545519456623881
572,0.03476671021352274,0.03476658722041907
573,0.1797389103627817,0.17973941335081245
574,0.00396602041405905,0.003967102078578358
575,0.047418093993643114,0.04741822276790996
576,0.031880337421401894,0.03188084252633503
577,-0.02457235009960126,-0.02457131766780549
578,-0.021903138821295694,-0.02190302018206231
579,0.10420726676555482,0.1042078483920589
580,0.06745852893700652,0.06745968945134448
581,-0.0669710859584176,-0.0669708859362859
582,-0.11536939401215553,-0.11536903856818191
583,-0.015539005290838953,-0.015538043005560073
584,0.11343436210647595,0.11343446076537238
585,-0.009480982621981614,-0.009480096736889465
586,0.16293706676109596,0.16293860881533873
587,-0.08258200277484112,-0.08258140949959436
588,0.005931026906590533,0.005932106947351653
589,-0.26441753685764596,-0.2644158760984243
590,-0.06634141108058539,-0.06634059109755283
591,-0.041069782858114474,-0.041068380715376815
592,0.035581908267157014,0.035584031949554756
593,0.16162166961194013,0.16162294142663916
594,-0.005491320488133981,-0.005490155313503636
595,0.13323234969522343,0.13323396947470945
596,0.05790990048343488,0.05791106735088807
597,0.09378121217329642,0.09378188064772769
598,-0.053830722776337034,-0.05382974268403425
599,0.13497288061242596,0.13497346282086622
600,-0.10603073603952315,-0.10603090560363436
601,0.04773600345208756,0.047736271567579
602,-0.0926117417358739,-0.0926119813624666
603,-0.04695162791723704,-0.04695224762228021
604,-0.14357131479158775,-0.1435716138416451
605,-0.04472287046537235,-0.044723646261949586
606,0.04061392717940115,0.040613328743535494
607,-0.0027913415694050805,-0.0027917488015434576
608,-0.1263180189849748,-0.1263189025644888
609,0.15537589738180077,0.1553748200971598
610,0.04062566787100297,0.0406248017003145
611,0.11212209969744831,0.11212075496990942
612,0.08818487602039347,0.08818361616049694
613,-0.057759026094174194,-0.05776013636211523
614,-0.18151990855107014,-0.18152147421093956
615,-0.0836088061905051,-0.08360972326900487
616,0.12883521127710348,0.12883456903770896
617,-0.09399804221090972,-0.09399927527967276
618,0.08796461131567347,0.08796377431241574
619,-0.055669371532674296,-0.055670070753159946
620,0.04917179047966844,0.049170627847008055
621,-0.17818897871844547,-0.1781895558373522
622,0.11937101026290396,0.11937072798903302
623,0.003200782151026722,0.0032000083285660726
624,0.08614293057727493,0.08614341950085429
625,0.015558717345445826,0.015559418302452223
626,0.08112947825467927,0.08112961017517602
627,-0.011189953897277165,-0.011189779442498307
628,0.07214677222534677,0.07214720618996523
629,-0.14783076812974427,-0.1478310115748915
630,-0.11567216609453716,-0.11567096107833905
631,0.06388073070473116,0.06388218434630015
632,-0.0075756426458267155,-0.007574837049622342
633,-0.029104409816204446,-0.029103588872956113
634,-0.024702463883280894,-0.024701469289350915
635,0.04734715431742749,0.047347669321186656
636,-0.06519006044359596,-0.06518947889517647
637,0.044707056814163953,0.044707822467709366
638,-0.09344815503111067,-0.09344797899193502
639,-0.04601240582966412,-0.04601189621241436
640,0.09297907320676607,0.09297973258026884
641,0.10555993240556281,0.10556007573788787
642,-0.1144820837219286,-0.11448175743807311
643,0.08050434876760434,0.08050458297111501
644,-0.10335443697808316,-0.10335472774537663
645,0.06523606482310218,0.06523691659910742
646,-0.19616015345137292,-0.19615945833376933
647,-0.11428935326590368,-0.11428914741657073
648,-0.060668694914169985,-0.06066760515720177
649,-0.025050612537324837,-0.025049599011224347
650,0.13709428589704897,0.13709490312311196
651,0.0801577249559125,0.08015884862970916
652,0.14853210662327668,0.14853317275139782
653,0.11488930562354382,0.11488994481072351
654,-0.03795062634761696,-0.037949663625365906
655,-0.034824891648275784,-0.03482402144804004
656,0.10072912409841399,0.10072975873203238
657,-0.004454133287667997,-0.004453543749224924
658,-0.0230019795658829,-0.02300143050040379
659,-0.13888722483004715,-0.13888689493728543
660,-0.017138253121188583,-0.017137977776796
661,-0.28491814926820624,-0.2849178404679344
