,loss_history_val,loss_history_train,accuracy_train,accuracy_val
0,0.9038704519197812,0.9107138022359526,0.5287054409005628,0.5292792792792793
1,0.902121819787345,0.9075777919945294,0.5320825515947467,0.5247747747747747
2,0.899451790129252,0.9054399976948434,0.5313320825515947,0.5307807807807807
3,0.8960853716633841,0.9014817518511548,0.5330206378986867,0.5337837837837838
4,0.8866133453564737,0.8917156919865309,0.5371482176360225,0.5345345345345346
5,0.8850246439520495,0.8891924668881193,0.5362101313320825,0.5375375375375375
6,0.8827039492384258,0.8863198208596174,0.5377110694183865,0.5412912912912913
7,0.8760903907842553,0.8798084982297005,0.5410881801125703,0.536036036036036
8,0.8744123249049899,0.877283852748184,0.5412757973733584,0.5405405405405406
9,0.8730523952280272,0.8751616831238128,0.5422138836772983,0.5397897897897898
10,0.8701053232026262,0.8728133274176252,0.5422138836772983,0.539039039039039
11,0.8690616973281715,0.8706986353227485,0.5450281425891182,0.5397897897897898
12,0.8659129531161461,0.8679791863295,0.5442776735459662,0.5382882882882883
13,0.8650796048256967,0.8660502710020144,0.5452157598499062,0.5397897897897898
14,0.862861307055776,0.8642647634436781,0.5470919324577861,0.5412912912912913
15,0.8620931346922623,0.8627190974160903,0.5465290806754222,0.5412912912912913
16,0.8598524043054557,0.8608266505937798,0.5469043151969981,0.5405405405405406
17,0.8591374506103638,0.8592517077278157,0.5476547842401501,0.5412912912912913
18,0.8567911353944058,0.8575158843797591,0.549718574108818,0.5412912912912913
19,0.8559770236169447,0.8559916653845024,0.5478424015009381,0.5420420420420421
20,0.8537536807296136,0.8535674600064415,0.5487804878048781,0.5427927927927928
21,0.8489845381368823,0.847279154714804,0.55140712945591,0.5480480480480481
22,0.8471653147986581,0.8458931656843605,0.5542213883677298,0.5465465465465466
23,0.8453834733024803,0.8440484407377723,0.5557223264540337,0.5480480480480481
24,0.8426705795771312,0.8398372671587837,0.5529080675422139,0.5540540540540541
25,0.840533347493506,0.8381803394698482,0.5559099437148217,0.5503003003003003
26,0.838895163473493,0.8367741930496376,0.5575984990619137,0.5487987987987988
27,0.8383722834366455,0.8352129546083965,0.5549718574108818,0.5555555555555556
28,0.8363357813186633,0.8337783275051059,0.5585365853658537,0.5503003003003003
29,0.8352651791527547,0.8318316029758923,0.5570356472795497,0.5570570570570571
30,0.833524995412879,0.8306160009662252,0.5598499061913697,0.5503003003003003
31,0.833005680172845,0.8289565724834368,0.5581613508442776,0.5608108108108109
32,0.8311522340938172,0.827557632959183,0.5590994371482176,0.5540540540540541
33,0.8296718745327456,0.8262068753672774,0.5602251407129456,0.5563063063063063
34,0.8289466315255047,0.8245948530155593,0.5594746716697936,0.5570570570570571
35,0.8272128505932224,0.8234062904780981,0.5598499061913697,0.5585585585585585
36,0.8265848173393676,0.821795122513771,0.5607879924953095,0.5615615615615616
37,0.8251556165592834,0.8207286921840361,0.5606003752345216,0.5585585585585585
38,0.8238184751553455,0.8195326279513659,0.5607879924953095,0.5570570570570571
39,0.823122528119648,0.81805051390774,0.5611632270168856,0.5593093093093093
40,0.8216574910870302,0.8170345016826773,0.5609756097560976,0.56006006006006
41,0.8206884780677794,0.8153372783182656,0.5626641651031895,0.5630630630630631
42,0.8192645870733066,0.8143658515260721,0.5630393996247655,0.5608108108108109
43,0.8187334699563478,0.8133188817757487,0.5617260787992495,0.5638138138138138
44,0.8176185634010493,0.8124590899916961,0.5628517823639775,0.5615615615615616
45,0.8168929975301413,0.810763779920617,0.5654784240150094,0.5645645645645646
46,0.8152846248763519,0.8096120148465298,0.5626641651031895,0.5638138138138138
47,0.8140477308231814,0.8083246041763678,0.5649155722326454,0.5653153153153153
48,0.8118172446821974,0.8050882399473888,0.5656660412757973,0.5675675675675675
49,0.810585994615976,0.8041988914635206,0.5654784240150094,0.566066066066066
50,0.8094569882968287,0.8031962055538706,0.5686679174484053,0.5623123123123123
51,0.8088907694208151,0.8019446997536135,0.5673545966228893,0.5683183183183184
52,0.8076339090845971,0.801107097088882,0.5686679174484053,0.5638138138138138
53,0.8069400827896362,0.7997276702797146,0.5675422138836773,0.5690690690690691
54,0.8056075329839876,0.7988762134695979,0.5690431519699812,0.5630630630630631
55,0.8052712307268141,0.7980113334020013,0.5692307692307692,0.5668168168168168
56,0.8042101247837713,0.797267475605387,0.5697936210131332,0.5645645645645646
57,0.8038208320435541,0.7963464247807576,0.5699812382739212,0.5675675675675675
58,0.8026571009970613,0.7955740485218609,0.5701688555347092,0.566066066066066
59,0.8023971401333709,0.7949207243286596,0.5694183864915572,0.566066066066066
60,0.8007393414514988,0.7934954156285458,0.5707317073170731,0.5675675675675675
61,0.8005756487944253,0.792734871034468,0.5707317073170731,0.566066066066066
62,0.7993894088880468,0.7919240377612351,0.5718574108818011,0.5690690690690691
63,0.799247362011215,0.7911914641294095,0.5716697936210131,0.5675675675675675
64,0.7983900638751454,0.7905857519057796,0.5712945590994372,0.5675675675675675
65,0.7975511231428953,0.7892375942682371,0.5712945590994372,0.566066066066066
66,0.7965714719053638,0.7885815428531997,0.5722326454033771,0.5690690690690691
67,0.7962582174000281,0.787464048948974,0.5722326454033771,0.566066066066066
68,0.7950428794901058,0.7866234770776983,0.5726078799249531,0.5690690690690691
69,0.7940942795978626,0.785744730747622,0.5735459662288931,0.5705705705705706
70,0.7935341560972928,0.7846155591165016,0.5718574108818011,0.5698198198198198
71,0.7924776772918048,0.7839485170082529,0.574859287054409,0.5713213213213213
72,0.7922801712640932,0.7829718747739427,0.574108818011257,0.5728228228228228
73,0.7911529498434203,0.7821935072247301,0.573170731707317,0.5735735735735735
74,0.7902518247948253,0.7814096733516919,0.5756097560975609,0.5728228228228228
75,0.7898914677948723,0.7804489444479566,0.574296435272045,0.5713213213213213
76,0.7888100824500585,0.7797795124685749,0.5772983114446529,0.5743243243243243
77,0.7885379244391488,0.7788196689158827,0.574296435272045,0.575075075075075
78,0.7876387996202208,0.7782042733469966,0.574859287054409,0.575075075075075
79,0.7868027369161269,0.7774944269598999,0.5784240150093809,0.5758258258258259
80,0.7864586606983845,0.776600725434717,0.5772983114446529,0.5758258258258259
81,0.7855147136026155,0.7760060906343748,0.5782363977485929,0.5743243243243243
82,0.7850087032166267,0.7749840221973366,0.5778611632270169,0.5758258258258259
83,0.7840618273406081,0.7744000721211153,0.5799249530956848,0.5758258258258259
84,0.7838060488633836,0.773765941287721,0.5772983114446529,0.5743243243243243
85,0.7830652388244919,0.7732422093556955,0.5803001876172608,0.5758258258258259
86,0.7827641504392211,0.772223408271206,0.5786116322701689,0.575075075075075
87,0.781663987129675,0.7714977018949107,0.5804878048780487,0.5773273273273273
88,0.7808859958176321,0.7707024901876144,0.5810506566604128,0.5773273273273273
89,0.7795583319994083,0.7686699203710738,0.5784240150093809,0.575075075075075
90,0.7787548001795277,0.7681330393337384,0.5803001876172608,0.5758258258258259
91,0.7780134674583464,0.7675000216792865,0.5818011257035647,0.5758258258258259
92,0.7777060688701872,0.7666945937219365,0.5786116322701689,0.5765765765765766
93,0.7768638563067668,0.7661765491758603,0.5827392120075047,0.5773273273273273
94,0.7764694503038123,0.7652822460817286,0.5793621013133208,0.5773273273273273
95,0.7755637159378457,0.7647484468594662,0.5829268292682926,0.5788288288288288
96,0.7753951115528415,0.7641894809665165,0.5806754221388368,0.5758258258258259
97,0.7746710584619361,0.7637128768363922,0.5831144465290806,0.5795795795795796
98,0.7744622710121172,0.7631116366261751,0.5814258911819887,0.5765765765765766
99,0.7736590408954394,0.7626111174504605,0.5846153846153846,0.5803303303303303
100,0.7735306439171896,0.7621913889573231,0.5825515947467167,0.5758258258258259
101,0.772396712117021,0.7612444594587947,0.5840525328330206,0.5803303303303303
102,0.772350051107841,0.760755112708337,0.5836772983114447,0.5773273273273273
103,0.7715221704285411,0.7602131087042979,0.5846153846153846,0.5825825825825826
104,0.7714781828508005,0.759733240904569,0.5838649155722326,0.5788288288288288
105,0.7705720364300918,0.759209636250236,0.5855534709193245,0.5795795795795796
106,0.770449457240123,0.7587558125011212,0.5846153846153846,0.5803303303303303
107,0.7697887163428834,0.7580213233972674,0.5853658536585366,0.5795795795795796
108,0.7680194730125826,0.755870786016089,0.5863039399624765,0.5855855855855856
109,0.7671032650567094,0.7551898756065175,0.5863039399624765,0.581081081081081
110,0.767025885244357,0.7547673367197512,0.5864915572232645,0.5855855855855856
111,0.7660719282276137,0.7539698538350977,0.5868667917448406,0.581081081081081
112,0.7659975959754384,0.7535647220374613,0.5872420262664165,0.5863363363363363
113,0.7649565564669284,0.7527923475814707,0.5874296435272045,0.5803303303303303
114,0.7648293971941114,0.7523930662806355,0.5885553470919325,0.5833333333333334
115,0.7644989067241419,0.7518587469752237,0.5893058161350845,0.5848348348348348
116,0.7631259510500519,0.7508683185149543,0.5904315196998123,0.5803303303303303
117,0.7627755838897492,0.750144220177006,0.5900562851782364,0.5833333333333334
118,0.7627198767328887,0.7497084463391943,0.5896810506566604,0.5840840840840841
119,0.7621248398090006,0.7493282739302466,0.5898686679174484,0.5855855855855856
120,0.7619523138054445,0.7486020342042554,0.5917448405253283,0.5878378378378378
121,0.7612238216949893,0.7481392462729654,0.5902439024390244,0.5848348348348348
122,0.7606425406372097,0.7475980021466931,0.5915572232645403,0.5840840840840841
123,0.7603245757795948,0.7465278409931706,0.5930581613508443,0.5878378378378378
124,0.7593199763582537,0.7458462992974888,0.5911819887429643,0.5848348348348348
125,0.7586724936785061,0.7454153440523914,0.5943714821763603,0.5840840840840841
126,0.7586000921587454,0.7450469366417384,0.5923076923076923,0.5848348348348348
127,0.7579491211369842,0.7445771915638223,0.5941838649155722,0.5840840840840841
128,0.7578887591870813,0.7441899530027194,0.5926829268292683,0.5848348348348348
129,0.757141551555186,0.7437280331363508,0.5947467166979362,0.5848348348348348
130,0.7570687943082286,0.743383336187728,0.5951219512195122,0.5863363363363363
131,0.7564966152179228,0.7427642509222617,0.5945590994371482,0.5855855855855856
132,0.755260722766508,0.7410411553645347,0.5932457786116323,0.5878378378378378
133,0.754545490869194,0.740655051020243,0.5968105065666042,0.5848348348348348
134,0.7544832530918087,0.7403396273761214,0.5958724202626642,0.5833333333333334
135,0.7536775602308289,0.739645575159266,0.5966228893058161,0.5840840840840841
136,0.7536258809731975,0.7393131422738373,0.5966228893058161,0.5855855855855856
137,0.7527331413019805,0.7386642448006809,0.597748592870544,0.5870870870870871
138,0.7526348077711873,0.7383075694685131,0.5981238273921201,0.5878378378378378
139,0.752351483731145,0.7378483489883996,0.5973733583489681,0.5855855855855856
140,0.7511548793997938,0.7369655458421792,0.5981238273921201,0.5848348348348348
141,0.7508884998921848,0.7363654984257708,0.5981238273921201,0.5848348348348348
142,0.7508405567728739,0.7359940281704436,0.5971857410881801,0.5885885885885885
143,0.7503318012553417,0.7356723881561298,0.598686679174484,0.5855855855855856
144,0.7502689589918563,0.7350813570189249,0.599624765478424,0.5893393393393394
145,0.7495650974393955,0.7346425041340254,0.598874296435272,0.5863363363363363
146,0.7490752857025071,0.7341730105816753,0.5992495309568481,0.5870870870870871
147,0.7487301877480947,0.7331777525692051,0.6020637898686679,0.5923423423423423
148,0.7479232737805945,0.7326466892221845,0.599812382739212,0.5885885885885885
149,0.7473885187343745,0.7322716498488854,0.6,0.5878378378378378
150,0.7473266813831946,0.7319596504317649,0.599624765478424,0.5878378378378378
151,0.746469683883663,0.7314161692678646,0.599812382739212,0.5855855855855856
152,0.7463272765745347,0.7309076699794314,0.6015009380863039,0.5893393393393394
153,0.7459552684921931,0.7304251792639743,0.6028142589118198,0.5885885885885885
154,0.7446160649830701,0.7290906876217347,0.60093808630394,0.5885885885885885
155,0.7446391312953783,0.7287603638844287,0.6041275797373359,0.5885885885885885
156,0.7440528495543037,0.7284061150380049,0.6015009380863039,0.5900900900900901
157,0.7440875630448984,0.7280829638336143,0.6045028142589118,0.5900900900900901
158,0.7436573363360248,0.7278121527087975,0.6041275797373359,0.5893393393393394
159,0.7433748343785549,0.7272168509249076,0.6048780487804878,0.5893393393393394
160,0.7428662944306187,0.726917712734453,0.6041275797373359,0.5908408408408409
161,0.7429004504041185,0.7264423213088945,0.6052532833020637,0.5893393393393394
162,0.7422395543338698,0.7260285042125544,0.6056285178236398,0.5893393393393394
163,0.7417914404686332,0.7256267156258801,0.6054409005628518,0.5900900900900901
164,0.7416329137070166,0.7251128147849648,0.6054409005628518,0.5885885885885885
165,0.7410705583101415,0.724798218595416,0.6045028142589118,0.5900900900900901
166,0.7409887993314438,0.7244677191649687,0.6056285178236398,0.5915915915915916
167,0.7403506729624203,0.7241006430700919,0.6026266416510319,0.5908408408408409
168,0.7403270005675078,0.7237463676913145,0.6073170731707317,0.5893393393393394
169,0.7396993036521836,0.7232399841492709,0.6039399624765478,0.5945945945945946
170,0.7396751023903697,0.7229696972763757,0.6076923076923076,0.5893393393393394
171,0.7389913589749493,0.7224332272606828,0.6045028142589118,0.5945945945945946
172,0.7390145051066317,0.7221264629536841,0.6080675422138837,0.5923423423423423
173,0.7384998086473565,0.7218015966715813,0.6046904315196998,0.5938438438438438
174,0.7385008955232215,0.721513806571852,0.6084427767354597,0.5930930930930931
175,0.7379486165551039,0.7211786308295443,0.6048780487804878,0.5953453453453453
176,0.7379065530883533,0.7209412680560703,0.6090056285178237,0.5953453453453453
177,0.7375449802385717,0.7205033132681211,0.6086303939962476,0.5968468468468469
178,0.7364212615559965,0.7192031708372175,0.6093808630393996,0.5975975975975976
