,beta_model1_latest,beta_model1_min
207,-0.17546321431171494,0.07348846677409519
208,-0.2329881261224537,-0.10613657439308383
209,0.10934125254892611,-0.010851682391898449
210,-0.07066623824178933,-0.18504039737914765
211,-0.16720094298344054,0.033048806399892015
212,0.10860390723915664,-0.03156932103027737
213,-0.05757956092496685,-0.13500021026655445
214,-0.11513297344020273,-0.06981709975828929
215,0.0989964603910533,0.023995119827288643
216,0.08024096016221897,-0.05529494395632222
217,-0.02659091503311529,0.029952681318015834
218,0.15218328160300768,0.05526636956041991
219,-0.048307540050924185,-0.08404430124914969
220,0.09175783644685181,-0.031227066965864376
221,0.008050746451135854,0.21446780891110373
222,0.1421073238626441,0.012110558157832865
223,0.01377095209463948,-0.08468287519418935
224,-0.13260243462277765,0.006046244900291209
225,0.16702832268239978,-0.1338588879868523
226,-0.11363725510059287,0.11327460759333484
227,-0.013396169069931872,0.03703048427472402
228,-0.0021362558336329544,0.10858064040220967
229,0.026327819133214594,0.090217939544059
230,0.03827133473510037,0.03902964498107621
231,0.049047174978572014,0.09755094122285651
232,0.08862626047459313,0.019157364660777807
233,0.19082056373769724,-0.06622090117942489
234,-0.01812962554745645,-0.10235149847980303
235,-0.1306249690066455,-0.044817482334436866
236,-0.1726855013889941,-0.2505458132074395
237,-0.08214280668912027,0.18259944571346692
238,-0.11156329286787701,-0.1714067411096033
239,0.22869365413035345,-0.007663956399736893
240,-0.052449936866572115,-0.13175672697540375
241,-0.014884463671802435,-0.2025593591834587
242,0.011412441082801358,-0.008224537503313032
243,-0.07659087892460976,-0.030466658484965704
244,-0.0028311004323868594,-0.015972413012138646
245,0.1225837898298241,0.05489465598226189
246,0.013090295607848553,-0.061837548508767895
247,-0.11453583688336605,0.03787944657069747
248,0.14397725195183547,0.051325144430933306
249,-0.15320914305495778,-0.033484412545771856
250,-0.04187028467720147,-0.028351951636331082
251,0.004006339472780528,0.05384242627906191
252,-0.2981382667942721,0.005725094652111059
253,0.23193599616730484,0.015908848665021954
254,0.05046239090022244,-0.23744026840662538
255,-0.1291616246255965,0.0058519935280671375
256,0.11087785248585907,0.037654591103404106
257,-0.03806378869000962,-0.013547976430318213
258,0.0021840983987983995,0.03359083951093597
259,-0.05617822035926039,0.1904375909180253
260,0.02613006587013695,0.008536443342265025
261,-0.2035657718806946,0.06653342779222267
262,-0.02371664223963346,-0.0849995502715066
263,-0.15404265452275107,-0.08523417966884178
264,-0.08950014111979766,-0.047998511153265096
265,-0.025180691880305965,-0.10196490994759295
266,-0.08594517312038062,-0.000760113841329566
267,-0.04266456113428541,-0.09338306614168934
268,-0.054550187048936535,-0.017499684373475998
269,-0.18475437977355766,-0.14371434322307797
270,0.06431232389713538,-0.1652200291241581
271,0.22513767920459973,-0.06756617890008304
272,0.13896879040343957,-0.10670671237833232
273,0.12076020190318672,-0.06529311451382788
274,-0.080870172196383,-0.06120947501678103
275,-0.09016243431805852,-0.035126246109277295
276,-0.13498298481865292,0.10454779876385055
277,0.08687086987533912,0.13690160244009683
278,-0.06831371983743739,0.07253532593570586
279,0.07665303081464066,-0.03594744591450301
280,-0.18447624335956364,0.1496951789522486
281,-0.15852822524836016,-0.15311111075924402
282,-0.09305596719246075,-0.2023363939007854
283,0.011236640258346215,0.026797257647863143
284,-0.0506407615863804,-0.00022064454096617218
285,-0.022023317457520765,-0.01392918827686259
286,-0.06633915437236196,0.003256546931249139
287,-0.010977354132756832,-0.16405602248048418
288,-0.085554961026221,-0.11566991705181416
289,0.0846124684350258,0.12340346813645751
290,0.05458696709092859,0.10281848991561438
291,0.04032798610142028,-0.07218797261099033
292,0.10344091353434554,0.19331569663490777
293,-0.0373703338932845,-0.10707963256371736
294,-0.029728524011359093,-0.05713816078832427
295,-0.03525867667686317,0.029243206732993555
296,0.035255010572873335,-0.11949998949248836
297,0.04254374277705521,-0.04879305441918648
298,-0.09334578525103074,-0.017307116522547485
299,0.15009149587228615,-0.03953464011668084
300,0.20591169894838168,0.08708407646082093
301,-0.13722503473283462,0.05928067967811247
302,-0.06645393019812801,-0.10992973091284242
303,0.027343793778245796,-0.06815306444640257
304,0.08061219306029431,0.018006668493521304
305,0.19722296601677716,-0.006693104399651724
306,-0.02379666119422504,-0.07877495403193006
307,-0.09180930480606181,0.04247536722752913
308,0.04574558895073403,0.08198851165343835
309,0.004759190699637846,-0.06311186825850962
310,0.18273574761543618,0.07890596485823136
311,0.02137099716427842,-0.1621673802981331
312,0.14452599429538843,-0.16104992585109631
313,-0.00792419896710336,0.04999397639700476
314,0.30901244289824026,-0.08345152073854782
315,0.03868066040564351,-0.0996959687074178
316,0.032755063467962156,-0.026338807705048824
317,0.006376529569031742,-0.06773604917430741
318,-0.09602618710960736,0.03270670380187368
319,-0.08324798266061807,-0.1455359444978249
320,0.014126721188956777,-0.03715191243558081
321,-0.0657134099080196,0.31609659695458836
322,0.02536232448935649,0.01099510128207583
323,-0.1525413408774462,-0.19135232182970854
324,0.011556709262486267,0.05998204294582221
325,-0.009646300984595438,0.05493844654591698
326,-0.15711928350200238,0.1383781034869402
327,0.03610933227443161,0.014834924340148598
328,-0.10651443420823976,-0.06535414440345465
329,0.020329464845238416,0.14088339839624747
330,0.05953562076087621,0.07120612274258531
331,0.18558671822305195,-0.18007160407859216
332,-0.01423865378571482,0.07475989417792678
333,0.022017813976082243,-0.0232897001048777
334,0.1570235206749611,0.1110645280314125
335,-0.056982935103709914,-0.03733388129364676
336,-0.20966912941846513,0.07861460698232879
337,-0.2420205471612503,0.019416869565822822
338,-0.3602195734413334,0.05862040977207661
339,-0.31565832275969175,-0.002038729177207965
340,-0.15075139902710738,-0.04144085975292956
341,0.007208523093040556,0.0067313412352021755
342,-0.17286880321805903,0.06317989237843664
343,-0.07843492180176771,0.041759273052626396
344,-0.07582383250026214,0.16151762685116378
345,-0.03399120326690622,0.04256062110933309
346,-0.036683606965748884,0.06353637577374614
347,-0.022054966851232764,0.2102229267452569
348,0.048600841565077706,0.00661264168345027
349,-0.05726753228578408,0.05355583505835698
350,0.24531534768740956,-0.060314079215799156
351,0.20239092764731081,0.004195762919699333
352,0.0909325721289756,0.1641914637471947
353,0.11769766152132934,0.03116977066622208
354,-0.0884853866620857,0.14511698997815164
355,-0.07146447245178855,-0.10649278800787135
356,0.05072865553949406,-0.14008454548115612
357,-0.017722310826149903,0.030752552669726114
358,-0.05209076226674639,-0.13696386726262685
359,-0.0005182763249543289,0.2670337244799694
360,-0.03197953952917613,0.1248450298019977
361,0.10723552352912138,-0.12457265530543504
362,-0.12090095330136162,-0.016716877435038
363,0.1396781313039759,-0.05766109302850347
364,0.03911601651040966,0.04160217490677626
365,0.09304072456702193,-0.005784726264190014
366,0.0702886636252409,0.0931887357892312
367,-0.2506430503452527,0.14683321327196494
368,0.08982235694517504,-0.022132094273129205
369,0.09677311987317036,-0.11731556214427839
370,0.028867210146045517,0.056266907812935786
371,-0.04921863686117104,-0.016451505729345558
372,0.0841347203475878,0.11448553760006089
373,-0.06002722469356694,-0.015211768680081639
374,0.10569653485235699,0.08297890458851083
375,0.0057859698895839405,0.03360659516498584
376,0.20809860584375162,-0.018904405146575223
377,-0.06860260591439898,-0.04493286007163244
378,-0.18213748773332006,0.07135244477011202
379,0.09919925637977084,0.25297348742134473
380,0.15183588231482714,0.08376157939660211
381,0.030920941253199812,-0.013168240325184408
382,-0.14779232961577576,0.07075928660409392
383,-0.08263533247612027,0.01140538779273588
384,0.010578537445647795,-0.12808951779426705
385,-0.067469306648254,0.03098462773847513
386,-0.057071201392443684,0.1548290693962678
387,-0.04782063869087152,-0.031582804317236896
388,-0.1338598895908466,-0.1125903780697406
389,-0.10175955289173019,0.04884966659384203
390,-0.16167444418998758,0.18309466569846283
391,0.17468668875286286,0.09401759927377289
392,0.030462208315543575,0.1018717046893108
393,0.1222074879308102,0.23023782885423502
394,-0.05570805864523613,0.16210929776731056
395,0.08731017865763696,0.0712683273479498
396,-0.18175055337175652,-0.020870362911251463
397,0.05974542347774049,0.013761799130496091
398,-0.0724228191313461,-0.010335216830067509
399,0.17090308375494928,0.08483505668983571
400,-0.18075162813949247,-0.08831255611139024
401,-0.025193996377324383,0.15453868264718487
402,-0.045190115099128986,0.014584007314382134
403,-0.02603274553184903,-0.04001060564771584
404,-0.17928374693440818,0.08152060414373764
405,-0.07622941407399021,-0.20749223651627685
406,-0.24684522677595105,-0.08344373905441148
407,-0.10906989500360366,-0.06577184471075347
408,0.04997213806028217,0.08205643322308263
409,0.13419342601162534,-0.04891570012606251
410,0.038070766216446346,0.14249670340520057
411,0.31190067085484924,-0.0446857896770744
412,0.26947429125363725,0.052110943097656376
413,0.06250840690993625,-0.07081943801830011
414,-0.2217240002699769,0.11555305896288842
415,-0.1894975663611583,-0.02545304593445047
416,-0.05212708286325097,0.05189249241623829
417,0.1344499795001664,-0.04929949114545434
418,0.09039489890975626,-0.10865481528840087
419,-0.1501357396451345,-0.02309174972810981
420,0.0020712458411407354,0.1098010038758162
421,0.21744215816039023,-0.10178780503219559
422,0.0655307926334114,-0.1529391355496218
423,0.052220092279021815,-0.03079877367482591
424,0.3129705968916871,0.07807543560226766
425,0.003395969303899689,-0.10558396385658136
426,-0.025090071442708486,-0.05438833813698301
427,0.08684811444478195,0.018430173939835866
428,0.08928496209209716,-0.033067584348757756
429,0.031584680849866424,0.028720820216008087
430,0.1100738289839708,0.11895281369043331
431,0.10132509784079691,0.002120154785712008
432,0.07196366459719152,-0.006540968033907541
433,-0.07062940942507585,0.07661159035350955
434,0.07508887814612109,-0.006163508462204959
435,-0.038020790854129766,-0.09528971521266588
436,0.07130891371598747,-0.10144630635201637
437,0.11422119445394022,-0.11152639630376215
438,0.10068321303079086,0.19126006784907756
439,0.23463637412052601,-0.004526320313206409
440,0.07370155202551723,0.057690971780618244
441,-0.1234417178000289,0.07178056951262264
442,-0.082255881744403,-0.09389989977388749
443,0.17036573723874032,0.06287758071996502
444,-0.038384455854692315,-0.05644934320615777
445,0.042686822141033934,-0.20878074622887244
446,-0.0522997406763526,-0.021505013167504798
447,0.10882621104883375,-0.10750285639347411
448,-0.019281967637763228,-0.03379721493644323
449,0.1638068640707162,0.03432127321965482
450,-0.0707583567098413,0.22825396395477127
451,0.07770972355191813,-0.04957788482144945
452,0.10144618298140384,-0.016396283233959474
453,-0.021865082726810512,0.03716221612603649
454,0.15426709803327104,0.01865215199860129
455,-0.0996887550009714,-0.015842922418844003
456,-0.1043731845368189,-0.1082929557197095
457,0.031375655776211785,-0.09566255200649339
458,-0.11950969823057683,-0.018337673505653143
459,-0.09760371845285036,-0.1159806896276608
460,-0.01821076683455251,-0.06577683624489188
461,-0.08764701365163448,-0.1251448406314328
462,0.07599851316363039,0.11244828606924742
463,-0.059585567171065765,-0.14978398055076186
464,-0.14264576855661185,0.19020172233005367
465,-0.16068798509785803,-0.05803830380547186
466,0.000343474699056749,-0.10549156743499069
467,0.18657128995074274,-0.11827572043148214
468,0.08418959602996365,0.0779480054373498
469,-0.06583360351366037,0.1026597950565045
470,0.09368343410577053,-0.08486660011006626
471,0.009176648216564165,0.03315396481068903
472,-0.0018667222590993465,-0.014959135264789845
473,0.212492258404134,-0.024244060013170404
474,-0.028058550756930305,0.01511971753169305
475,-0.07107564699279582,0.07650694809624692
476,-0.21519694574611276,-0.19166305190091215
477,-0.19769258561749442,-0.22273412922974628
478,0.04543732531874916,0.020668989738150005
479,0.05944870892642919,-0.007087635595823142
480,0.1309671958446313,0.06847599689489095
481,-0.02197145317152943,-0.17075390505510932
482,0.0457050082756712,-0.09865696649288422
483,0.21565620751627465,0.15435363391035697
484,0.23556663566586522,-0.13102705289478153
485,0.12166190375615628,0.036343397187958704
486,0.15690981029994805,-0.07948724445629353
487,0.243341469646155,-0.04052862668192303
488,0.24387850032638447,-0.13777579314960953
489,-0.05308141466272122,0.1186048675686366
490,0.03367118418196213,-0.19038211429429314
491,0.0939378730259646,-0.1198140378317078
492,-0.01675830793386947,-0.09100656426225538
493,0.039717829647957045,0.11764541926831962
494,-0.19597396143295484,0.029921066962267075
495,-0.05426308288821347,0.06792671780240066
496,0.11584231573373013,-0.0017660679990449493
497,-0.1620360559314964,0.023604092291424864
498,-0.06836030830745249,0.049403587093525686
499,0.04062660226007461,0.1546277645867644
500,-0.12628389377973812,0.02468575084668076
501,0.05267739125960115,-0.14687757992872819
502,0.029707150761394005,0.11470999424119413
503,0.042465206595667195,0.009555698451187419
504,0.02340865553491504,-0.11074387262756372
505,0.09474417390049585,-0.01762861412530986
506,0.022413800072335052,-0.09827556665328718
507,0.04749593246357335,0.2086682727497769
508,-0.0010817524000167758,-0.03446236706818767
509,0.1463906072648836,-0.2002079233146756
510,0.20401223746128797,0.030323443290873192
511,0.04195161802516712,-0.08298748447104053
512,0.06996843702345247,0.12887694068618766
513,-0.05367474660880066,0.013492546217094002
514,0.14637214720360592,-0.17786006413248423
515,-0.0038904783818455527,-0.050079148951545416
516,-0.03640230514963952,-0.10881615688012675
517,0.07013547981194547,-0.07578555532194675
518,0.025750996526518966,-0.06437449001568134
519,0.10630605326176695,-0.20087845274474125
520,0.18484774781605062,0.019626289408165964
521,0.009276405264322225,-0.08758963700149516
522,0.045038547002188706,-0.08936092090801044
523,0.11049740751512815,0.07519023551703335
524,-0.00416437558296253,0.1896932243552257
525,-0.022434131193748572,-0.06290791507985063
526,0.028194723709430845,0.18120855271285324
527,-0.022759853608386987,-0.2056265740737039
528,0.08177414197639309,0.05627048871153756
529,0.1327343768405313,-0.05820707574542218
530,0.14674928126426942,-0.007400297487408615
531,-0.07492997505905408,-0.0986496363974641
532,-0.03297207864909762,-0.05947224989190691
533,-0.006667135951958539,-0.031481184271131356
534,-0.03962568898313498,-0.03469405317942982
535,-0.08657987430597136,0.04114435163383716
536,0.01194957230637677,0.23263909011211825
537,-0.09364819954344691,-0.06340531276364555
538,-0.2191846713682128,-0.015440996235811428
539,0.153236953422651,-0.1749288803812281
540,0.054735223166386314,-0.2519579296368879
541,0.052563045303502746,0.13911624274193815
542,-0.02917105705585474,-0.1329346442504521
543,0.19206048906933718,-0.07455964142526199
544,-0.2121271401252417,0.0021260849809426777
545,-0.1415194807382899,0.0910917514864743
546,-0.012978467729508437,0.03152760818398397
547,0.21901949609584162,0.18662082052630138
548,0.23957905929566142,-0.01824976232756789
549,-0.07138300035404407,-0.18282663395139098
550,0.027088547935009345,0.013895571726056528
551,-0.13818036515802407,0.011945016466505278
552,0.08081860174777615,-0.08188992001165687
553,-0.16200189393223,-0.03326392648474487
554,-0.015555682960131424,-0.05863879554769583
555,0.14531138949750153,0.1734516344405049
556,0.04361811612691905,-0.061275155766656965
557,0.2190522501371855,-0.13934420170010758
558,-0.052712748537365045,0.02794337565448723
559,0.09221454142092197,-0.1822231268440837
560,0.17722087127441846,0.04270174575554754
561,0.09234306179575158,0.04069877491120994
562,0.2560049206947665,-0.08443082406155315
563,0.13095202952676244,-0.05598201129278842
564,-0.07819599327677523,-0.06005204054093214
565,0.5069868046398008,0.16148732370632585
566,0.15516634554743267,0.03949532203796535
567,0.05723959501292847,-0.12038134694447239
568,-0.07373009942425038,-0.12474724316113397
569,0.09867769280568152,-0.007754624962855335
570,-4.406375915808232e-05,-0.00133397513508701
571,0.1015647186823849,-0.07683232495933241
572,0.07519673698405895,0.029123401000064456
573,0.2433551932785178,-0.019733094812472655
574,0.07078826346684093,0.10768296495301864
575,0.1274696570537129,0.043741023186079274
576,0.13823046709135664,-0.009319786632608736
577,0.08403598970959802,0.013563141605607155
578,0.025388428164738713,-0.08827088215741824
579,0.136336094183532,0.08847441942013679
580,0.11257303114950651,0.03832044634600649
581,-0.009812152082521067,-0.04169941488753236
582,-0.07588703379867724,0.011779654975533186
583,-0.037432443380972305,-0.05366853088375119
584,0.045979653890337674,0.2487184575331648
585,-0.04773413174716869,-0.0451361054350651
586,0.12933976447253429,0.05188361269114733
587,-0.05432737990954024,0.0364448005146325
588,0.10065972051360747,-0.07983487290498047
589,-0.22404755066167537,0.000565779713141904
590,-0.05359623714826857,-0.032093470783238806
591,-0.02457496683930203,0.02495135497342965
592,0.021284788943042858,0.025630839157723004
593,0.13038792930742746,0.07676250825051287
594,-0.030472459180953246,0.07830200873402383
595,0.06712091898894426,-0.04070630468138125
596,0.012488580144584663,-0.052489166712019766
597,0.06434371209246975,-0.058980868341557725
598,-0.07197242113780782,-0.08625310861266464
599,0.22900843460092124,-0.1742872904242518
600,-0.022534339359915105,0.060367146060262715
601,0.17091442714297472,-0.007961345202199653
602,-0.024930089741502237,-0.02112726914290075
603,-0.04440836988535203,-0.16577347444332277
604,-0.1577189054591709,-0.15010400898075343
605,-0.03450024052704274,-0.25154394561441923
606,0.053245926258812054,-0.010296103126109952
607,0.026666340922400018,0.06692290292403061
608,-0.1256165575340954,0.05943091570409795
609,0.15154938030999854,-0.0078107337385763505
610,0.029102122349916434,-0.10787394883855901
611,0.06367949602500464,-0.0008981629456878432
612,0.03836641512001419,0.00023593343235819918
613,-0.09111113835855003,0.07057525382505124
614,-0.1805695695740649,0.07658674588387288
615,-0.07859910544150236,-0.026623673799618053
616,0.16872829583942633,-0.003468536600121504
617,-0.0393176871099645,0.06961937524370047
618,0.12154730597878305,0.04571885208182008
619,0.01010347124884891,-0.017070155111718974
620,0.12285266811090707,-0.21686184989032725
621,-0.08026185995335133,-0.06651801660841697
622,0.24196188230790974,0.08387129855080627
623,0.0550977764615689,0.014982795004340667
624,0.14199472127482088,0.09531774002958467
625,0.12124083833785919,-0.0345241964988947
626,0.14264511087069792,0.00802706183098041
627,0.050786341167609564,0.07935245958607177
628,0.17247099690244216,0.06878241589209073
629,-0.06125462306526388,0.039168286432023795
630,-0.04244851755975701,0.10888584659414069
631,0.15954217002205642,0.1335311751831315
632,0.07734783934228223,0.1390346010109009
633,0.03212680069526737,-0.16516795997914294
634,0.02071560615538423,-0.048631858068432184
635,0.08507426257182624,-0.03285684699965065
636,-0.028396231626564558,-0.03646150027984322
637,0.09936973901631174,-0.16376143836466606
638,-0.06994505513996707,0.13011204225543935
639,-0.029955757662614206,-0.10013051531328937
640,0.11617750803688354,0.009949926532119928
641,0.13850735446053417,-0.2404226052826724
642,-0.0975113361072592,-0.05070738022511006
643,0.048620363876953454,-0.025804942622103477
644,-0.15617315077669616,-0.09358689143269845
645,0.027623352438499067,0.07354104614614677
646,-0.20226254398740953,0.23804844604314118
647,-0.12350863619570128,-0.08755813300584486
648,0.0015389831648459683,-0.08652099642166616
649,0.0074844188518615505,0.17518181614711237
650,0.16842903522537606,0.056204113759014795
651,0.13692935581148127,-0.03160940278343948
652,0.16112215228481847,-0.12795568838505172
653,0.053982490798113354,0.07326500134138723
654,-0.016834680908985215,0.02131586779458501
655,-0.09349887739500852,0.15525134336741608
656,0.08919491584621894,-0.08709521134003227
657,-0.025699916952186545,-0.017356138645275358
658,-0.06331665466344881,-0.03079353892608146
659,-0.11113237278148401,-0.021683126452622385
660,0.07683111786825382,0.1057634570430107
661,-0.20442211737396535,0.08423693449991304
662,-0.07401908444656045,-0.06404189096269211
